date,shfe_hrc_close
2015-08-13,1980.0
2015-08-14,1980.0
2015-08-17,1980.0
2015-08-18,2037.0
2015-08-19,2037.0
2015-08-20,2037.0
2015-08-21,2037.0
2015-08-24,1936.0
2015-08-25,1847.0
2015-08-26,1871.0
2015-08-27,1871.0
2015-08-28,1925.0
2015-08-31,1925.0
2015-09-01,1925.0
2015-09-02,1915.0
2015-09-07,1915.0
2015-09-08,1915.0
2015-09-09,1915.0
2015-09-10,1915.0
2015-09-11,1915.0
2015-09-14,1915.0
2015-09-15,1915.0
2015-09-16,1893.0
2015-09-17,1894.0
2015-09-18,1888.0
2015-09-21,1882.0
2015-09-22,1874.0
2015-09-23,1879.0
2015-09-24,1877.0
2015-09-25,1866.0
2015-09-28,1840.0
2015-09-29,1838.0
2015-09-30,1815.0
2015-10-08,1857.0
2015-10-09,1861.0
2015-10-12,1861.0
2015-10-13,1861.0
2015-10-14,1851.0
2015-10-15,1851.0
2015-10-16,1866.0
2015-10-19,1866.0
2015-10-20,1866.0
2015-10-21,1866.0
2015-10-22,1866.0
2015-10-23,1866.0
2015-10-26,1866.0
2015-10-27,1866.0
2015-10-28,1866.0
2015-10-29,1866.0
2015-10-30,1866.0
2015-11-02,1866.0
2015-11-03,1866.0
2015-11-04,1866.0
2015-11-05,1866.0
2015-11-06,1866.0
2015-11-09,1866.0
2015-11-10,1866.0
2015-11-11,1866.0
2015-11-12,1866.0
2015-11-13,1866.0
2015-11-16,1866.0
2015-11-17,1801.0
2015-11-18,1820.0
2015-11-19,1848.0
2015-11-20,1848.0
2015-11-23,1848.0
2015-11-24,1848.0
2015-11-25,1848.0
2015-11-26,1848.0
2015-11-27,1848.0
2015-11-30,1848.0
2015-12-01,1848.0
2015-12-02,1848.0
2015-12-03,1848.0
2015-12-04,1848.0
2015-12-07,1848.0
2015-12-08,1848.0
2015-12-09,1848.0
2015-12-10,1848.0
2015-12-11,1848.0
2015-12-14,1848.0
2015-12-15,1848.0
2015-12-16,1823.0
2015-12-17,1859.0
2015-12-18,1885.0
2015-12-21,1937.0
2015-12-22,1934.0
2015-12-23,1914.0
2015-12-24,1937.0
2015-12-25,1948.0
2015-12-28,1966.0
2015-12-29,2007.0
2015-12-30,2051.0
2015-12-31,2044.0
2016-01-04,2049.0
2016-01-05,2049.0
2016-01-06,2049.0
2016-01-07,2049.0
2016-01-08,2049.0
2016-01-11,1999.0
2016-01-12,1999.0
2016-01-13,1999.0
2016-01-14,1999.0
2016-01-15,1999.0
2016-01-18,1943.0
2016-01-19,1943.0
2016-01-20,1943.0
2016-01-21,1943.0
2016-01-22,1943.0
2016-01-25,1943.0
2016-01-26,1943.0
2016-01-27,1943.0
2016-01-28,1943.0
2016-01-29,1943.0
2016-02-01,1943.0
2016-02-02,1943.0
2016-02-03,1943.0
2016-02-04,1943.0
2016-02-05,1943.0
2016-02-15,1943.0
2016-02-16,1882.0
2016-02-17,1882.0
2016-02-18,1882.0
2016-02-19,1882.0
2016-02-22,1882.0
2016-02-23,1882.0
2016-02-24,1882.0
2016-02-25,1882.0
2016-02-26,1882.0
2016-02-29,1929.0
2016-03-01,1929.0
2016-03-02,1929.0
2016-03-03,1929.0
2016-03-04,1929.0
2016-03-07,1929.0
2016-03-08,1929.0
2016-03-09,1929.0
2016-03-10,1929.0
2016-03-11,1929.0
2016-03-14,1929.0
2016-03-15,1929.0
2016-03-16,2160.0
2016-03-17,2160.0
2016-03-18,2160.0
2016-03-21,2160.0
2016-03-22,2160.0
2016-03-23,2160.0
2016-03-24,2160.0
2016-03-25,2208.0
2016-03-28,2384.0
2016-03-29,2384.0
2016-03-30,2384.0
2016-03-31,2384.0
2016-04-01,2384.0
2016-04-05,2384.0
2016-04-06,2384.0
2016-04-07,2384.0
2016-04-08,2384.0
2016-04-11,2384.0
2016-04-12,2384.0
2016-04-13,2384.0
2016-04-14,2384.0
2016-04-15,2384.0
2016-04-18,2689.0
2016-04-19,2818.0
2016-04-20,2996.0
2016-04-21,3175.0
2016-04-22,3126.0
2016-04-25,3122.0
2016-04-26,3021.0
2016-04-27,2889.0
2016-04-28,2923.0
2016-04-29,3027.0
2016-05-03,2964.0
2016-05-04,2881.0
2016-05-05,2811.0
2016-05-06,2798.0
2016-05-09,2639.0
2016-05-10,2503.0
2016-05-11,2650.0
2016-05-12,2630.0
2016-05-13,2630.0
2016-05-16,2630.0
2016-05-17,2520.0
2016-05-18,2583.0
2016-05-19,2582.0
2016-05-20,2533.0
2016-05-23,2533.0
2016-05-24,2533.0
2016-05-25,2388.0
2016-05-26,2410.0
2016-05-27,2410.0
2016-05-30,2553.0
2016-05-31,2553.0
2016-06-01,2553.0
2016-06-02,2553.0
2016-06-03,2553.0
2016-06-06,2553.0
2016-06-07,2553.0
2016-06-08,2553.0
2016-06-13,2553.0
2016-06-14,2553.0
2016-06-15,2553.0
2016-06-16,2339.0
2016-06-17,2339.0
2016-06-20,2339.0
2016-06-21,2339.0
2016-06-22,2339.0
2016-06-23,2375.0
2016-06-24,2375.0
2016-06-27,2435.0
2016-06-28,2435.0
2016-06-29,2391.0
2016-06-30,2532.0
2016-07-01,2532.0
2016-07-04,2532.0
2016-07-05,2532.0
2016-07-06,2532.0
2016-07-07,2532.0
2016-07-08,2532.0
2016-07-11,2532.0
2016-07-12,2532.0
2016-07-13,2532.0
2016-07-14,2532.0
2016-07-15,2532.0
2016-07-18,2746.0
2016-07-19,2746.0
2016-07-20,2583.0
2016-07-21,2589.0
2016-07-22,2589.0
2016-07-25,2589.0
2016-07-26,2589.0
2016-07-27,2589.0
2016-07-28,2589.0
2016-07-29,2589.0
2016-08-01,2589.0
2016-08-02,2589.0
2016-08-03,2589.0
2016-08-04,2589.0
2016-08-05,2589.0
2016-08-08,2589.0
2016-08-09,2589.0
2016-08-10,2589.0
2016-08-11,2589.0
2016-08-12,2589.0
2016-08-15,2589.0
2016-08-16,2897.0
2016-08-17,2890.0
2016-08-18,2818.0
2016-08-19,2759.0
2016-08-22,2798.0
2016-08-23,2911.0
2016-08-24,2911.0
2016-08-25,2823.0
2016-08-26,2823.0
2016-08-29,2806.0
2016-08-30,2777.0
2016-08-31,2776.0
2016-09-01,2776.0
2016-09-02,2776.0
2016-09-05,2776.0
2016-09-06,2776.0
2016-09-07,2776.0
2016-09-08,2700.0
2016-09-09,2700.0
2016-09-12,2700.0
2016-09-13,2700.0
2016-09-14,2700.0
2016-09-19,2700.0
2016-09-20,2669.0
2016-09-21,2676.0
2016-09-22,2699.0
2016-09-23,2711.0
2016-09-26,2734.0
2016-09-27,2718.0
2016-09-28,2720.0
2016-09-29,2741.0
2016-09-30,2729.0
2016-10-10,2766.0
2016-10-11,2831.0
2016-10-12,2869.0
2016-10-13,2870.0
2016-10-14,2840.0
2016-10-17,2840.0
2016-10-18,2751.0
2016-10-19,2751.0
2016-10-20,2751.0
2016-10-21,2751.0
2016-10-24,2751.0
2016-10-25,2751.0
2016-10-26,2751.0
2016-10-27,2751.0
2016-10-28,2871.0
2016-10-31,3042.0
2016-11-01,3042.0
2016-11-02,3042.0
2016-11-03,3042.0
2016-11-04,3042.0
2016-11-07,3042.0
2016-11-08,3042.0
2016-11-09,3042.0
2016-11-10,3042.0
2016-11-11,3042.0
2016-11-14,3042.0
2016-11-15,3042.0
2016-11-16,3167.0
2016-11-17,3167.0
2016-11-18,3167.0
2016-11-21,3167.0
2016-11-22,3167.0
2016-11-23,3353.0
2016-11-24,3440.0
2016-11-25,3679.0
2016-11-28,3679.0
2016-11-29,3510.0
2016-11-30,3475.0
2016-12-01,3475.0
2016-12-02,3475.0
2016-12-05,3475.0
2016-12-06,3475.0
2016-12-07,3475.0
2016-12-08,3475.0
2016-12-09,3475.0
2016-12-12,3475.0
2016-12-13,3475.0
2016-12-14,3475.0
2016-12-15,3475.0
2016-12-16,3851.0
2016-12-19,3781.0
2016-12-20,3731.0
2016-12-21,3742.0
2016-12-22,3693.0
2016-12-23,3609.0
2016-12-26,3535.0
2016-12-27,3533.0
2016-12-28,3620.0
2016-12-29,3598.0
2016-12-30,3604.0
2017-01-03,3642.0
2017-01-04,3595.0
2017-01-05,3646.0
2017-01-06,3638.0
2017-01-09,3645.0
2017-01-10,3662.0
2017-01-11,3739.0
2017-01-12,3730.0
2017-01-13,3713.0
2017-01-16,3745.0
2017-01-17,3720.0
2017-01-18,3720.0
2017-01-19,3720.0
2017-01-20,3720.0
2017-01-23,3737.0
2017-01-24,3630.0
2017-01-25,3630.0
2017-01-26,3600.0
2017-02-03,3600.0
2017-02-06,3600.0
2017-02-07,3600.0
2017-02-08,3600.0
2017-02-09,3600.0
2017-02-10,3600.0
2017-02-13,3600.0
2017-02-14,3600.0
2017-02-15,3600.0
2017-02-16,3760.0
2017-02-17,3820.0
2017-02-20,3820.0
2017-02-21,3820.0
2017-02-22,4001.0
2017-02-23,4001.0
2017-02-24,4001.0
2017-02-27,3873.0
2017-02-28,3870.0
2017-03-01,3870.0
2017-03-02,3870.0
2017-03-03,3870.0
2017-03-06,3870.0
2017-03-07,3870.0
2017-03-08,3870.0
2017-03-09,3870.0
2017-03-10,3870.0
2017-03-13,3870.0
2017-03-14,3870.0
2017-03-15,3870.0
2017-03-16,3517.0
2017-03-17,3517.0
2017-03-20,3517.0
2017-03-21,3517.0
2017-03-22,3517.0
2017-03-23,3517.0
2017-03-24,3517.0
2017-03-27,3517.0
2017-03-28,3517.0
2017-03-29,3517.0
2017-03-30,3517.0
2017-03-31,3517.0
2017-04-05,3517.0
2017-04-06,3517.0
2017-04-07,3517.0
2017-04-10,3517.0
2017-04-11,3517.0
2017-04-12,3517.0
2017-04-13,3517.0
2017-04-14,3517.0
2017-04-17,3517.0
2017-04-18,3040.0
2017-04-19,3019.0
2017-04-20,2997.0
2017-04-21,3039.0
2017-04-24,3013.0
2017-04-25,3052.0
2017-04-26,3105.0
2017-04-27,3121.0
2017-04-28,3133.0
2017-05-02,3189.0
2017-05-03,3143.0
2017-05-04,2995.0
2017-05-05,2947.0
2017-05-08,2980.0
2017-05-09,2974.0
2017-05-10,3012.0
2017-05-11,3015.0
2017-05-12,3008.0
2017-05-15,3110.0
2017-05-16,3117.0
2017-05-17,3117.0
2017-05-18,3117.0
2017-05-19,3117.0
2017-05-22,3200.0
2017-05-23,3200.0
2017-05-24,3221.0
2017-05-25,3221.0
2017-05-26,3221.0
2017-05-31,3133.0
2017-06-01,3133.0
2017-06-02,3133.0
2017-06-05,3133.0
2017-06-06,3133.0
2017-06-07,3133.0
2017-06-08,3133.0
2017-06-09,3133.0
2017-06-12,3133.0
2017-06-13,3133.0
2017-06-14,3133.0
2017-06-15,3133.0
2017-06-16,3225.0
2017-06-19,3225.0
2017-06-20,3225.0
2017-06-21,3225.0
2017-06-22,3225.0
2017-06-23,3225.0
2017-06-26,3373.0
2017-06-27,3519.0
2017-06-28,3521.0
2017-06-29,3553.0
2017-06-30,3560.0
2017-07-03,3560.0
2017-07-04,3560.0
2017-07-05,3560.0
2017-07-06,3560.0
2017-07-07,3560.0
2017-07-10,3560.0
2017-07-11,3560.0
2017-07-12,3560.0
2017-07-13,3560.0
2017-07-14,3560.0
2017-07-17,3560.0
2017-07-18,3723.0
2017-07-19,3852.0
2017-07-20,3852.0
2017-07-21,3704.0
2017-07-24,3638.0
2017-07-25,3637.0
2017-07-26,3637.0
2017-07-27,3637.0
2017-07-28,3637.0
2017-07-31,3637.0
2017-08-01,3637.0
2017-08-02,3637.0
2017-08-03,3637.0
2017-08-04,3637.0
2017-08-07,3637.0
2017-08-08,3637.0
2017-08-09,3637.0
2017-08-10,3637.0
2017-08-11,3637.0
2017-08-14,3637.0
2017-08-15,3637.0
2017-08-16,4007.0
2017-08-17,4007.0
2017-08-18,4093.0
2017-08-21,4062.0
2017-08-22,4137.0
2017-08-23,3994.0
2017-08-24,4012.0
2017-08-25,4170.0
2017-08-28,4101.0
2017-08-29,4174.0
2017-08-30,4161.0
2017-08-31,4079.0
2017-09-01,4179.0
2017-09-04,4179.0
2017-09-05,4179.0
2017-09-06,4179.0
2017-09-07,4179.0
2017-09-08,4300.0
2017-09-11,4300.0
2017-09-12,4300.0
2017-09-13,4300.0
2017-09-14,4300.0
2017-09-15,4300.0
2017-09-18,4127.0
2017-09-19,4126.0
2017-09-20,4067.0
2017-09-21,4055.0
2017-09-22,3954.0
2017-09-25,3904.0
2017-09-26,3938.0
2017-09-27,3969.0
2017-09-28,3983.0
2017-09-29,3971.0
2017-10-09,4110.0
2017-10-10,3984.0
2017-10-11,3976.0
2017-10-12,4030.0
2017-10-13,4143.0
2017-10-16,4273.0
2017-10-17,4306.0
2017-10-18,4223.0
2017-10-19,4024.0
2017-10-20,4024.0
2017-10-23,4024.0
2017-10-24,4024.0
2017-10-25,4024.0
2017-10-26,4000.0
2017-10-27,4000.0
2017-10-30,3950.0
2017-10-31,3991.0
2017-11-01,3991.0
2017-11-02,3991.0
2017-11-03,3991.0
2017-11-06,3991.0
2017-11-07,3991.0
2017-11-08,3991.0
2017-11-09,3991.0
2017-11-10,3991.0
2017-11-13,3991.0
2017-11-14,3991.0
2017-11-15,3991.0
2017-11-16,4084.0
2017-11-17,4084.0
2017-11-20,4084.0
2017-11-21,4084.0
2017-11-22,4084.0
2017-11-23,4076.0
2017-11-24,4076.0
2017-11-27,4076.0
2017-11-28,4099.0
2017-11-29,4150.0
2017-11-30,4133.0
2017-12-01,4133.0
2017-12-04,4133.0
2017-12-05,4133.0
2017-12-06,4133.0
2017-12-07,4133.0
2017-12-08,4133.0
2017-12-11,4133.0
2017-12-12,4133.0
2017-12-13,4133.0
2017-12-14,4133.0
2017-12-15,4133.0
2017-12-18,4137.0
2017-12-19,4104.0
2017-12-20,4101.0
2017-12-21,4117.0
2017-12-22,4157.0
2017-12-25,4140.0
2017-12-26,4123.0
2017-12-27,4125.0
2017-12-28,4124.0
2017-12-29,4155.0
2018-01-02,4177.0
2018-01-03,4173.0
2018-01-04,4176.0
2018-01-05,4172.0
2018-01-08,4162.0
2018-01-09,4173.0
2018-01-10,4178.0
2018-01-11,4174.0
2018-01-12,4159.0
2018-01-15,4159.0
2018-01-16,4137.0
2018-01-17,4137.0
2018-01-18,4137.0
2018-01-19,4137.0
2018-01-22,4139.0
2018-01-23,4139.0
2018-01-24,4100.0
2018-01-25,4100.0
2018-01-26,4061.0
2018-01-29,4061.0
2018-01-30,3922.0
2018-01-31,3978.0
2018-02-01,3978.0
2018-02-02,3978.0
2018-02-05,3978.0
2018-02-06,3978.0
2018-02-07,3978.0
2018-02-08,3978.0
2018-02-09,3978.0
2018-02-12,4062.0
2018-02-13,4062.0
2018-02-14,4100.0
2018-02-22,4100.0
2018-02-23,4105.0
2018-02-26,4046.0
2018-02-27,4068.0
2018-02-28,4131.0
2018-03-01,4235.0
2018-03-02,4235.0
2018-03-05,4235.0
2018-03-06,4235.0
2018-03-07,4235.0
2018-03-08,4235.0
2018-03-09,4235.0
2018-03-12,4235.0
2018-03-13,4235.0
2018-03-14,4235.0
2018-03-15,4235.0
2018-03-16,4002.0
2018-03-19,4002.0
2018-03-20,4002.0
2018-03-21,3908.0
2018-03-22,3888.0
2018-03-23,3784.0
2018-03-26,3784.0
2018-03-27,3784.0
2018-03-28,3729.0
2018-03-29,3772.0
2018-03-30,3795.0
2018-04-02,3795.0
2018-04-03,3920.0
2018-04-04,3920.0
2018-04-09,3920.0
2018-04-10,3920.0
2018-04-11,3920.0
2018-04-12,3920.0
2018-04-13,3920.0
2018-04-16,3920.0
2018-04-17,3841.0
2018-04-18,3896.0
2018-04-19,3925.0
2018-04-20,3933.0
2018-04-23,3986.0
2018-04-24,4066.0
2018-04-25,4082.0
2018-04-26,4102.0
2018-04-27,4110.0
2018-05-02,4192.0
2018-05-03,4158.0
2018-05-04,4142.0
2018-05-07,4151.0
2018-05-08,4170.0
2018-05-09,4128.0
2018-05-10,4134.0
2018-05-11,4145.0
2018-05-14,4190.0
2018-05-15,4195.0
2018-05-16,4172.0
2018-05-17,4172.0
2018-05-18,4172.0
2018-05-21,4178.0
2018-05-22,4078.0
2018-05-23,4078.0
2018-05-24,4078.0
2018-05-25,4175.0
2018-05-28,4092.0
2018-05-29,4054.0
2018-05-30,4046.0
2018-05-31,4252.0
2018-06-01,4252.0
2018-06-04,4252.0
2018-06-05,4252.0
2018-06-06,4252.0
2018-06-07,4252.0
2018-06-08,4252.0
2018-06-11,4252.0
2018-06-12,4252.0
2018-06-13,4252.0
2018-06-14,4252.0
2018-06-15,4252.0
2018-06-19,4382.0
2018-06-20,4368.0
2018-06-21,4374.0
2018-06-22,4313.0
2018-06-25,4285.0
2018-06-26,4255.0
2018-06-27,4284.0
2018-06-28,4484.0
2018-06-29,4312.0
2018-07-02,4128.0
2018-07-03,4128.0
2018-07-04,4232.0
2018-07-05,4232.0
2018-07-06,4232.0
2018-07-09,4380.0
2018-07-10,4380.0
2018-07-11,4380.0
2018-07-12,4380.0
2018-07-13,4380.0
2018-07-16,4380.0
2018-07-17,4222.0
2018-07-18,4224.0
2018-07-19,4234.0
2018-07-20,4234.0
2018-07-23,4301.0
2018-07-24,4280.0
2018-07-25,4233.0
2018-07-26,4283.0
2018-07-27,4313.0
2018-07-30,4258.0
2018-07-31,4129.0
2018-08-01,4230.0
2018-08-02,4265.0
2018-08-03,4265.0
2018-08-06,4265.0
2018-08-07,4265.0
2018-08-08,4265.0
2018-08-09,4265.0
2018-08-10,4265.0
2018-08-13,4265.0
2018-08-14,4265.0
2018-08-15,4265.0
2018-08-16,4237.0
2018-08-17,4281.0
2018-08-20,4366.0
2018-08-21,4378.0
2018-08-22,4384.0
2018-08-23,4363.0
2018-08-24,4374.0
2018-08-27,4359.0
2018-08-28,4390.0
2018-08-29,4377.0
2018-08-30,4327.0
2018-08-31,4307.0
2018-09-03,4294.0
2018-09-04,4291.0
2018-09-05,4291.0
2018-09-06,4291.0
2018-09-07,4360.0
2018-09-10,4343.0
2018-09-11,4269.0
2018-09-12,4252.0
2018-09-13,4291.0
2018-09-14,4289.0
2018-09-17,4288.0
2018-09-18,4257.0
2018-09-19,4268.0
2018-09-20,4269.0
2018-09-21,4289.0
2018-09-25,4278.0
2018-09-26,4269.0
2018-09-27,4269.0
2018-09-28,4232.0
2018-10-08,4250.0
2018-10-09,4297.0
2018-10-10,4305.0
2018-10-11,4280.0
2018-10-12,4253.0
2018-10-15,4320.0
2018-10-16,4194.0
2018-10-17,4281.0
2018-10-18,4280.0
2018-10-19,4280.0
2018-10-22,4279.0
2018-10-23,4182.0
2018-10-24,4146.0
2018-10-25,4149.0
2018-10-26,4185.0
2018-10-29,4149.0
2018-10-30,4160.0
2018-10-31,4109.0
2018-11-01,4002.0
2018-11-02,3955.0
2018-11-05,3955.0
2018-11-06,3976.0
2018-11-07,3921.0
2018-11-08,3900.0
2018-11-09,3900.0
2018-11-12,3810.0
2018-11-13,3800.0
2018-11-14,3800.0
2018-11-15,3800.0
2018-11-16,3857.0
2018-11-19,3908.0
2018-11-20,3838.0
2018-11-21,3810.0
2018-11-22,3800.0
2018-11-23,3750.0
2018-11-26,3677.0
2018-11-27,3621.0
2018-11-28,3670.0
2018-11-29,3685.0
2018-11-30,3660.0
2018-12-03,3660.0
2018-12-04,3693.0
2018-12-05,3748.0
2018-12-06,3700.0
2018-12-07,3700.0
2018-12-10,3700.0
2018-12-11,3650.0
2018-12-12,3700.0
2018-12-13,3700.0
2018-12-14,3860.0
2018-12-17,3860.0
2018-12-18,3746.0
2018-12-19,3772.0
2018-12-20,3772.0
2018-12-21,3782.0
2018-12-24,3756.0
2018-12-25,3728.0
2018-12-26,3715.0
2018-12-27,3713.0
2018-12-28,3685.0
2019-01-02,3652.0
2019-01-03,3639.0
2019-01-04,3613.0
2019-01-07,3633.0
2019-01-08,3636.0
2019-01-09,3635.0
2019-01-10,3606.0
2019-01-11,3615.0
2019-01-14,3625.0
2019-01-15,3594.0
2019-01-16,3560.0
2019-01-17,3576.0
2019-01-18,3610.0
2019-01-21,3610.0
2019-01-22,3610.0
2019-01-23,3633.0
2019-01-24,3630.0
2019-01-25,3669.0
2019-01-28,3653.0
2019-01-29,3679.0
2019-01-30,3700.0
2019-01-31,3700.0
2019-02-01,3700.0
2019-02-11,3700.0
2019-02-12,3700.0
2019-02-13,3830.0
2019-02-14,3800.0
2019-02-15,3800.0
2019-02-18,3728.0
2019-02-19,3728.0
2019-02-20,3728.0
2019-02-21,3728.0
2019-02-22,3728.0
2019-02-25,3728.0
2019-02-26,3728.0
2019-02-27,3815.0
2019-02-28,3871.0
2019-03-01,3871.0
2019-03-04,3871.0
2019-03-05,3871.0
2019-03-06,3871.0
2019-03-07,3871.0
2019-03-08,3871.0
2019-03-11,3871.0
2019-03-12,3871.0
2019-03-13,3871.0
2019-03-14,3871.0
2019-03-15,3871.0
2019-03-18,3662.0
2019-03-19,3696.0
2019-03-20,3726.0
2019-03-21,3726.0
2019-03-22,3665.0
2019-03-25,3814.0
2019-03-26,3690.0
2019-03-27,3808.0
2019-03-28,3753.0
2019-03-29,3753.0
2019-04-01,3753.0
2019-04-02,3753.0
2019-04-03,3753.0
2019-04-04,3753.0
2019-04-08,3753.0
2019-04-09,3753.0
2019-04-10,3753.0
2019-04-11,3753.0
2019-04-12,3753.0
2019-04-15,3753.0
2019-04-16,3984.0
2019-04-17,3975.0
2019-04-18,3952.0
2019-04-19,3942.0
2019-04-22,4004.0
2019-04-23,3996.0
2019-04-24,3969.0
2019-04-25,3980.0
2019-04-26,3983.0
2019-04-29,3996.0
2019-04-30,4053.0
2019-05-06,4059.0
2019-05-07,4079.0
2019-05-08,4074.0
2019-05-09,4086.0
2019-05-10,4121.0
2019-05-13,4102.0
2019-05-14,4053.0
2019-05-15,4053.0
2019-05-16,4011.0
2019-05-17,4025.0
2019-05-20,4000.0
2019-05-21,4061.0
2019-05-22,4096.0
2019-05-23,4122.0
2019-05-24,4122.0
2019-05-27,4132.0
2019-05-28,4112.0
2019-05-29,4105.0
2019-05-30,4000.0
2019-05-31,3945.0
2019-06-03,3945.0
2019-06-04,3945.0
2019-06-05,3945.0
2019-06-06,3945.0
2019-06-10,3945.0
2019-06-11,3945.0
2019-06-12,3945.0
2019-06-13,3945.0
2019-06-14,3945.0
2019-06-17,3945.0
2019-06-18,3755.0
2019-06-19,3755.0
2019-06-20,3755.0
2019-06-21,3755.0
2019-06-24,3755.0
2019-06-25,3755.0
2019-06-26,3755.0
2019-06-27,3755.0
2019-06-28,3755.0
2019-07-01,3755.0
2019-07-02,3755.0
2019-07-03,3755.0
2019-07-04,3755.0
2019-07-05,3755.0
2019-07-08,3755.0
2019-07-09,3755.0
2019-07-10,3755.0
2019-07-11,3755.0
2019-07-12,3755.0
2019-07-15,3755.0
2019-07-16,3944.0
2019-07-17,3929.0
2019-07-18,3929.0
2019-07-19,3929.0
2019-07-22,3944.0
2019-07-23,3944.0
2019-07-24,3829.0
2019-07-25,3850.0
2019-07-26,3880.0
2019-07-29,3853.0
2019-07-30,3968.0
2019-07-31,3902.0
2019-08-01,3902.0
2019-08-02,3902.0
2019-08-05,3902.0
2019-08-06,3902.0
2019-08-07,3902.0
2019-08-08,3902.0
2019-08-09,3902.0
2019-08-12,3902.0
2019-08-13,3720.0
2019-08-14,3750.0
2019-08-15,3800.0
2019-08-16,3763.0
2019-08-19,3761.0
2019-08-20,3758.0
2019-08-21,3707.0
2019-08-22,3718.0
2019-08-23,3729.0
2019-08-26,3678.0
2019-08-27,3617.0
2019-08-28,3585.0
2019-08-29,3582.0
2019-08-30,3602.0
2019-09-02,3675.0
2019-09-03,3688.0
2019-09-04,3688.0
2019-09-05,3700.0
2019-09-06,3650.0
2019-09-09,3708.0
2019-09-10,3715.0
2019-09-11,3698.0
2019-09-12,3680.0
2019-09-16,3760.0
2019-09-17,3713.0
2019-09-18,3701.0
2019-09-19,3649.0
2019-09-20,3593.0
2019-09-23,3651.0
2019-09-24,3716.0
2019-09-25,3694.0
2019-09-26,3659.0
2019-09-27,3610.0
2019-09-30,3599.0
2019-10-08,3579.0
2019-10-09,3565.0
2019-10-10,3566.0
2019-10-11,3523.0
2019-10-14,3526.0
2019-10-15,3507.0
2019-10-16,3346.0
2019-10-17,3336.0
2019-10-18,3356.0
