date,shfe_rb_close
2020-08-13,61.66
2020-08-14,62.19
2020-08-17,63.37
2020-08-18,62.73
2020-08-19,63.23
2020-08-20,62.91
2020-08-21,63.07
2020-08-24,62.39
2020-08-25,60.94
2020-08-26,61.1
2020-08-27,60.38
2020-08-28,59.66
2020-08-31,58.45
2020-09-01,58.85
2020-09-02,58.96
2020-09-03,57.85
2020-09-04,57.17
2020-09-08,56.16
2020-09-09,56.98
2020-09-10,56.46
2020-09-11,57.07
2020-09-14,57.66
2020-09-15,57.69
2020-09-16,56.78
2020-09-17,57.11
2020-09-18,57.97
2020-09-21,57.01
2020-09-22,57.35
2020-09-23,56.37
2020-09-24,56.71
2020-09-25,58.01
2020-09-28,58.19
2020-09-29,59.14
2020-09-30,59.25
2020-10-01,60.61
2020-10-02,59.72
2020-10-05,61.43
2020-10-06,61.6
2020-10-07,63.43
2020-10-08,63.73
2020-10-09,65.27
2020-10-12,65.42
2020-10-13,65.56
2020-10-14,63.24
2020-10-15,63.46
2020-10-16,64.11
2020-10-19,62.44
2020-10-20,62.32
2020-10-21,61.59
