date,BSL_AX,5401_T,600019_SS,0347_HK,TKA_DE,SSAB_B_ST
2018-08-22,14.233453750610352,306.3610534667969,5.341750144958496,4.918081760406494,13.006823539733887,22.01662254333496
2018-08-23,14.444435119628906,302.2380676269531,5.207085132598877,4.879759788513184,12.957406997680664,21.494808197021484
2018-08-24,14.468782424926758,298.1816711425781,5.175020694732666,4.732855319976807,13.079304695129395,21.608535766601562
2018-08-27,14.29837417602539,301.0411682128906,5.251972675323486,4.745628833770752,13.309921264648438,21.66205596923828
2018-08-28,14.720343589782715,302.8366394042969,5.245560646057129,4.898921012878418,13.309921264648438,22.250770568847656
2018-08-29,14.606735229492188,304.8315124511719,5.168607711791992,4.911694049835205,13.27038860321045,22.377878189086914
2018-08-30,14.379522323608398,303.1690979003906,5.0852437019348145,4.943630218505859,13.263798713684082,21.441286087036133
2018-08-31,14.046809196472168,297.3171691894531,5.05318021774292,4.9308552742004395,13.1188383102417,21.3743896484375
2018-09-03,13.876399040222168,292.1967468261719,4.931339263916016,4.7009196281433105,13.016707420349121,21.60184669494629
2018-09-04,14.168534278869629,290.13531494140625,4.989054203033447,4.7775654792785645,13.092482566833496,21.9898624420166
2018-09-05,13.925087928771973,287.4088439941406,4.841562271118164,4.694532871246338,12.92116641998291,22.003244400024414
2018-09-06,13.933204650878906,285.34735107421875,4.771022319793701,4.726467609405518,12.759734153747559,21.80254364013672
2018-09-07,13.859829902648926,286.14532470703125,4.847975254058838,4.745628833770752,12.426985740661621,21.976482391357422
2018-09-10,13.982117652893066,285.5468444824219,4.880038738250732,4.579565048217773,12.627952575683594,22.15711212158203
2018-09-11,13.517406463623047,280.89190673828125,4.597880840301514,4.151627540588379,12.608185768127441,22.083520889282227
2018-09-12,13.550021171569824,280.4264221191406,4.617118835449219,4.209111213684082,12.726788520812988,22.612030029296875
2018-09-13,13.452184677124023,285.6798400878906,4.6427693367004395,4.3304667472839355,12.47311019897461,22.310977935791016
2018-09-14,13.452184677124023,289.6697998046875,4.7068963050842285,4.445435047149658,12.496170997619629,22.685617446899414
2018-09-17,13.370656967163086,289.6697998046875,4.636357307434082,4.3687896728515625,12.680665016174316,22.859554290771484
2018-09-18,13.248364448547363,302.1051025390625,4.867213249206543,4.592338562011719,12.967289924621582,23.1472225189209
2018-09-19,13.696772575378418,307.29205322265625,4.918515205383301,4.643435478210449,13.296744346618652,23.7627010345459
2018-09-20,13.647854804992676,311.14898681640625,4.937752723693848,4.7009196281433105,13.38899040222168,24.050369262695312
2018-09-21,13.338045120239258,316.06988525390625,5.098069190979004,4.739242076873779,13.481237411499023,23.99684715270996
2018-09-24,12.930402755737305,316.06988525390625,,4.573176860809326,13.356045722961426,24.016918182373047
2018-09-25,13.329893112182617,322.32080078125,4.9954657554626465,,13.533950805664062,24.685911178588867
2018-09-26,13.639703750610352,323.40264892578125,5.05318021774292,4.617887496948242,13.224264144897461,24.384864807128906
2018-09-27,13.656004905700684,322.59130859375,5.072418212890625,4.598726272583008,14.53548812866211,24.384864807128906
2018-09-28,13.843522071838379,325.02545166015625,5.033943176269531,4.470983028411865,14.324639320373535,24.123958587646484
2018-10-01,13.802757263183594,324.3492736816406,,,13.678910255432129,24.19754409790039
2018-10-02,13.745689392089844,326.783447265625,,4.292143821716309,13.77115535736084,24.485210418701172
2018-10-03,13.973967552185059,322.99700927734375,,4.343241214752197,,24.873228073120117
2018-10-04,13.949508666992188,324.01123046875,,4.3049187660217285,13.672319412231445,24.46514320373535
2018-10-05,13.86798095703125,320.0895080566406,,4.317692279815674,13.57348346710205,23.83629035949707
2018-10-08,13.085308074951172,320.0895080566406,4.726134300231934,4.04943323135376,13.619607925415039,23.622211456298828
2018-10-09,12.905945777893066,317.6553649902344,4.732546806335449,4.151627540588379,13.74480152130127,24.016918182373047
2018-10-10,12.56352710723877,315.0184020996094,4.7966742515563965,4.119691848754883,13.547128677368164,23.434890747070312
2018-10-11,11.960217475891113,304.6057434082031,4.604294776916504,4.011110782623291,13.125428199768066,22.458158493041992
2018-10-12,12.392317771911621,301.29254150390625,4.7966742515563965,4.279369831085205,13.244030952453613,22.545127868652344
2018-10-15,12.56352710723877,298.7908020019531,4.681245803833008,4.292143821716309,13.168256759643555,22.618717193603516
2018-10-16,12.82441520690918,303.7943420410156,4.649181365966797,4.381564140319824,13.237442016601562,23.087011337280273
2018-10-17,12.392317771911621,301.0896911621094,4.751784801483154,,13.39557933807373,22.872936248779297
2018-10-18,12.669511795043945,297.91180419921875,4.610706806182861,4.247433662414551,13.276976585388184,22.85286521911621
2018-10-19,12.816265106201172,297.7765197753906,4.758196830749512,4.375175952911377,12.743261337280273,21.608535766601562
2018-10-22,12.498302459716797,298.926025390625,4.976228713989258,4.375175952911377,12.499466896057129,21.58177375793457
2018-10-23,12.41677474975586,289.32470703125,4.758196830749512,4.183562755584717,12.137066841125488,20.88602066040039
2018-10-24,12.041744232177734,288.3780822753906,4.783848285675049,4.10053014755249,11.860325813293457,20.03639793395996
2018-10-25,11.283531188964844,276.7483215332031,4.847975254058838,4.0877556800842285,12.021759033203125,19.802248001098633
2018-10-26,11.34875202178955,277.15399169921875,4.8608012199401855,4.126079082489014,11.79114055633545,19.180084228515625
2018-10-29,11.519963264465332,278.0329895019531,4.738959312438965,4.004723072052002,12.044820785522461,19.380783081054688
2018-10-30,11.715631484985352,279.2500305175781,4.815912246704102,4.0877556800842285,11.939395904541016,19.40085220336914
2018-10-31,11.715631484985352,282.22515869140625,4.905688762664795,4.2602081298828125,12.239197731018066,19.862457275390625
2018-11-01,11.650407791137695,277.96539306640625,4.854386806488037,4.209111213684082,12.403924942016602,19.895906448364258
2018-11-02,11.454740524291992,288.4456787109375,4.96340274810791,4.413498878479004,12.627952575683594,20.665252685546875
2018-11-05,11.487349510192871,287.7695617675781,4.912100791931152,4.209111213684082,12.581829071044922,19.996257781982422
2018-11-06,11.66671371459961,297.91180419921875,4.886450290679932,4.381564140319824,12.571946144104004,20.04977798461914
2018-11-07,11.422127723693848,292.9082946777344,4.841562271118164,4.3049187660217285,12.67407512664795,20.069847106933594
2018-11-08,11.577032089233398,300.2782897949219,4.847975254058838,4.311305046081543,12.558768272399902,20.0765380859375
2018-11-09,11.193849563598633,297.6413879394531,4.7902607917785645,4.336853504180908,11.418858528137207,19.628311157226562
2018-11-12,11.022639274597168,297.16802978515625,4.803086280822754,4.221886157989502,11.0696382522583,19.246984481811523
2018-11-13,10.65576171875,286.8905029296875,4.7966742515563965,4.145240306854248,11.059754371643066,19.086423873901367
2018-11-14,10.484553337097168,287.4990539550781,4.764610767364502,4.209111213684082,10.977391242980957,18.952625274658203
2018-11-15,10.639455795288086,286.6201171875,4.7966742515563965,4.285757064819336,10.88184928894043,18.945938110351562
2018-11-16,10.720985412597656,289.8655700683594,4.764610767364502,4.15801477432251,10.809369087219238,18.798755645751953
2018-11-19,10.484553337097168,286.552490234375,4.777436256408691,4.068594932556152,10.605109214782715,18.517778396606445
2018-11-20,10.3296480178833,288.3780822753906,4.681245803833008,4.0877556800842285,10.37778377532959,17.70160484313965
2018-11-21,9.677420616149902,284.3211975097656,4.764610767364502,4.196337699890137,10.634760856628418,18.116382598876953
2018-11-22,9.897547721862793,282.2926940917969,4.662008285522461,4.0877556800842285,10.674293518066406,17.755123138427734
2018-11-23,10.27258014678955,282.2926940917969,4.55940580368042,4.0238847732543945,10.717122077941895,17.53435516357422
2018-11-26,9.677420616149902,281.27850341796875,4.450390338897705,3.9025301933288574,10.934561729431152,17.53435516357422
2018-11-27,9.400224685668945,282.5631408691406,4.386263370513916,3.8961422443389893,10.835725784301758,17.086130142211914
2018-11-28,9.057806015014648,280.2643127441406,4.39267635345459,3.915303945541382,10.98068618774414,17.3804874420166
2018-11-29,9.098569869995117,280.1966552734375,4.296485424041748,3.90891695022583,11.023513793945312,17.4473876953125
2018-11-30,9.155637741088867,280.737548828125,4.3093109130859375,4.081368923187256,10.868671417236328,17.654775619506836
2018-12-03,10.23181438446045,284.3887939453125,4.386263370513916,4.292143821716309,11.287076950073242,18.089622497558594
2018-12-04,9.848628997802734,278.6415100097656,4.488866329193115,4.196337699890137,11.138821601867676,17.681533813476562
2018-12-05,9.76710319519043,275.53125,4.450390338897705,4.126079082489014,11.003746032714844,17.427318572998047
2018-12-06,9.661115646362305,270.3248291015625,4.41191291809082,3.9919493198394775,10.529335021972656,16.577693939208984
2018-12-07,9.799713134765625,268.499267578125,4.437564373016357,3.8897552490234375,10.489799499511719,17.012540817260742
2018-12-10,9.375765800476074,265.38897705078125,4.424738883972168,3.8769805431365967,10.199881553649902,16.651283264160156
2018-12-11,9.343154907226562,260.8587341308594,4.418327331542969,3.70452880859375,10.361311912536621,17.17978858947754
2018-12-12,9.783406257629395,266.94415283203125,4.379850387573242,3.7300775051116943,10.410731315612793,17.474145889282227
2018-12-13,9.840476036071777,272.6238098144531,4.431151866912842,3.8322715759277344,10.381080627441406,17.480836868286133
2018-12-14,9.70188045501709,269.9867858886719,4.34137487411499,3.70452880859375,10.282244682312012,17.260066986083984
2018-12-17,9.76710319519043,269.2430419921875,4.360611915588379,3.6598196029663086,10.288833618164062,17.26675796508789
2018-12-18,9.286084175109863,270.2572937011719,4.302898406982422,3.627882957458496,10.404142379760742,17.326967239379883
2018-12-19,9.457294464111328,267.4174499511719,4.264422416687012,3.5320773124694824,10.595224380493164,17.3804874420166
2018-12-20,8.756149291992188,260.1825866699219,4.2195329666137695,3.468205451965332,10.213059425354004,17.012540817260742
2018-12-21,8.747998237609863,254.9762725830078,4.245183944702148,3.4873671531677246,10.064804077148438,17.019229888916016
2018-12-24,8.976275444030762,254.9762725830078,4.245183944702148,3.3851733207702637,,
2018-12-25,,244.4283447265625,4.097692966461182,,,
2018-12-26,,246.11866760253906,4.05921745300293,,,
2018-12-27,9.106722831726074,253.6239776611328,4.1233439445495605,3.4298830032348633,9.75841236114502,16.16291618347168
2018-12-28,9.212709426879883,255.9229278564453,4.168232440948486,3.397947072982788,9.870427131652832,16.67135238647461
2018-12-31,8.93551254272461,255.9229278564453,,3.4490444660186768,,
2019-01-02,8.845831871032715,,4.072042942047119,3.2765917778015137,9.82100772857666,16.69811248779297
2019-01-03,9.131179809570312,,4.1233439445495605,3.327688694000244,9.626631736755371,16.229816436767578
2019-01-04,9.229013442993164,251.3926544189453,4.17464542388916,3.3468501567840576,10.127400398254395,16.965709686279297
2019-01-07,9.68557357788086,259.84454345703125,4.213122367858887,3.4873671531677246,10.249298095703125,17.246686935424805
2019-01-08,9.70188045501709,258.8979187011719,4.258010387420654,3.397947072982788,10.43708610534668,17.407245635986328
2019-01-09,10.093215942382812,261.46728515625,4.3157243728637695,3.5704002380371094,10.644643783569336,17.855472564697266
2019-01-10,9.970922470092773,260.1825866699219,4.283660411834717,3.4426567554473877,10.720417022705078,17.81533432006836
2019-01-11,9.930157661437988,261.6025085449219,4.322136402130127,3.512915849685669,10.664409637451172,17.982582092285156
2019-01-14,9.416531562805176,,4.328548908233643,3.4554316997528076,10.61499309539795,17.835403442382812
2019-01-15,9.758950233459473,265.0509338378906,4.354199409484863,3.5448508262634277,10.61499309539795,17.855472564697266
2019-01-16,9.68557357788086,262.3462829589844,4.367025375366211,3.564012289047241,10.450265884399414,18.24349021911621
2019-01-17,9.873088836669922,265.659423828125,4.34137487411499,3.5704002380371094,10.341545104980469,18.80544662475586
2019-01-18,10.166592597961426,268.2964172363281,4.443977355957031,3.672593116760254,10.529335021972656,19.32726287841797
2019-01-21,10.011686325073242,272.0828552246094,4.533754348754883,3.6470446586608887,10.470033645629883,18.925865173339844
2019-01-22,9.954618453979492,268.499267578125,4.456801891326904,3.5512382984161377,10.229531288146973,18.330459594726562
2019-01-23,9.76710319519043,266.4708251953125,4.41191291809082,3.5448508262634277,10.054922103881836,17.982582092285156
2019-01-24,10.191049575805664,267.95831298828125,4.405500888824463,3.5512382984161377,10.071393966674805,18.002653121948242
2019-01-25,10.12582778930664,271.0009460449219,4.456801891326904,3.595947742462158,10.166934967041016,18.42411994934082
2019-01-28,,268.7696838378906,4.39267635345459,3.538463830947876,10.23612117767334,18.002653121948242
2019-01-29,10.10136890411377,267.2145690917969,4.46962833404541,3.5704002380371094,10.147168159484863,18.731855392456055
2019-01-30,10.076910972595215,269.0401916503906,4.450390338897705,3.5512382984161377,10.153757095336914,19.641691207885742
2019-01-31,10.150284767150879,271.8123779296875,4.495279312133789,3.742851972579956,10.193291664123535,20.217025756835938
2019-02-01,10.199202537536621,267.8231201171875,4.533754348754883,3.80672287940979,10.466737747192383,20.237096786499023
2019-02-04,10.435636520385742,271.8800354003906,,3.781174659729004,10.37978744506836,19.461061477661133
2019-02-05,10.142132759094238,272.4885559082031,,,10.356431007385254,19.56810188293457
2019-02-06,10.158438682556152,276.13970947265625,,,10.610004425048828,19.614931106567383
2019-02-07,10.215507507324219,275.53125,,,10.069494247436523,19.17339515686035
2019-02-08,9.775256156921387,269.9192199707031,,3.70452880859375,9.622406959533691,18.59136962890625
2019-02-11,9.612197875976562,,4.546579837799072,3.6981420516967773,9.759202003479004,18.76530647277832
2019-02-12,9.970922470092773,275.328369140625,4.527341365814209,3.5831732749938965,9.569021224975586,18.899105072021484
2019-02-13,10.068758010864258,277.01873779296875,4.597880840301514,3.717303514480591,9.13528060913086,18.98607635498047
2019-02-14,9.91385555267334,277.3567810058594,4.604294776916504,3.7875616550445557,8.875033378601074,18.865657806396484
2019-02-15,9.881241798400879,274.71978759765625,4.5016913414001465,3.6470446586608887,8.848341941833496,19.09311866760254
2019-02-18,9.938311576843262,278.43865966796875,4.572230339050293,3.7109158039093018,8.698202133178711,19.180084228515625
2019-02-19,9.91385555267334,274.92266845703125,4.578643321990967,3.6917545795440674,8.781612396240234,19.046283721923828
2019-02-20,9.91385555267334,274.51702880859375,4.604294776916504,3.7620131969451904,8.861688613891602,20.029708862304688
2019-02-21,9.930157661437988,273.6380310058594,4.55940580368042,3.8131103515625,8.798294067382812,20.330753326416016
2019-02-22,10.068758010864258,273.0294494628906,4.585055351257324,3.8258841037750244,8.948437690734863,20.538143157958984
2019-02-25,10.704675674438477,274.5845947265625,4.854386806488037,3.8961422443389893,9.145289421081543,20.4846248626709
2019-02-26,10.900346755981445,273.57037353515625,4.899276256561279,3.90891695022583,9.035185813903809,20.56490135192871
