Date,copper
2025-02-20,10158.88852268219
2025-02-21,10053.06707385063
2025-02-24,9958.26897731781
2025-02-25,9889.925454559325
2025-02-26,10013.383636322022
2025-02-27,10097.159431800841
2025-02-28,9952.757301168442
2025-03-03,10089.443295440673
2025-03-04,9981.417386398314
2025-03-05,10508.321221590042
2025-03-06,10535.878551092148
2025-03-07,10324.23565342903
2025-03-10,10228.334801168441
2025-03-11,10449.898295402527
2025-03-12,10628.473238658904
2025-03-13,10799.330994310378
2025-03-14,10735.397443218231
2025-03-17,10876.492357912062
2025-03-18,11007.667727279662
2025-03-19,11190.651590957641
2025-03-20,11210.492784099579
2025-03-21,11216.004460248947
2025-03-24,11164.195965938568
2025-03-25,11426.545653429032
2025-03-26,11499.298096609115
2025-03-27,11238.050113601685
2025-03-28,11271.120170497894
2025-03-31,11067.19235795021
2025-04-01,11064.98789773941
2025-04-02,11074.908494310379
2025-04-03,10606.426534061431
2025-04-04,9666.156448869704
2025-04-07,9191.061107988357
2025-04-08,9099.569176149367
2025-04-09,9205.390624980926
2025-04-10,9526.163238658904
2025-04-11,9937.325028448104
2025-04-14,10164.400198831558
2025-04-15,10165.502954559326
2025-04-16,10304.393409042357
2025-04-17,10431.159857988358
2025-04-21,10408.011448907851
2025-04-22,10737.601903429031
2025-04-23,10660.439488582611
2025-04-24,10692.406789751052
2025-04-25,10660.439488582611
2025-04-28,10665.95116473198
2025-04-29,10632.882159080506
2025-04-30,10053.06707385063
2025-05-01,10099.363892011643
2025-05-02,10201.879176149369
2025-05-05,10262.506562547684
2025-05-06,10438.875994348526
2025-05-07,10177.628011341094
2025-05-08,10055.271534061432
2025-05-09,10165.502954559326
2025-05-12,10093.852215862275
2025-05-13,10320.928437490462
2025-05-14,10165.502954559326
2025-05-15,10239.357102222442
2025-05-16,10043.146477279663
2025-05-19,10215.106988658905
2025-05-20,10184.24244321823
2025-05-21,10225.027585229873
2025-05-22,10248.175994310379
2025-05-23,10596.505937490463
2025-05-27,10383.760284099579
2025-05-28,10238.25539773941
2025-05-29,10259.199346609115
2025-05-30,10256.994886398315
2025-06-02,10658.23502837181
2025-06-03,10603.1203693676
2025-06-04,10724.374090919495
2025-06-05,10832.399999961852
2025-06-06,10648.314431800842
2025-06-09,10823.582159118652
2025-06-10,10767.363693141937
2025-06-11,10584.380880708693
2025-06-12,10629.574943141937
2025-06-13,10588.789801130295
2025-06-16,10640.598295440674
2025-06-17,10583.278124980927
2025-06-18,10681.383437452316
2025-06-20,10639.49659095764
2025-06-23,10676.974517030716
2025-06-24,10729.885767068863
2025-06-25,10831.29829547882
2025-06-26,11167.5021306324
2025-06-27,11174.116562509536
2025-06-30,11089.239062547684
2025-07-01,11128.921448831557
2025-07-02,11351.588750038147
2025-07-03,11236.948409118651
2025-07-04,11063.885142011643
2025-07-07,10988.928238620758
2025-07-08,12445.07985795021
2025-07-09,12000.849062509536
2025-07-10,12231.231448831557
2025-07-11,12262.095994272231
2025-07-14,12158.479005651474
2025-07-15,12226.822528409957
2025-07-16,12117.693863639832
2025-07-17,12094.545454559326
2025-07-18,12297.370511379242
2025-07-21,12369.020198831558
2025-07-22,12559.720198869705
2025-07-23,12775.773068199158
2025-07-24,12736.089630670547
2025-07-25,12706.327840957641
2025-07-28,12334.848437452316
2025-07-29,12353.58792611122
2025-07-30,12279.733778448104
2025-07-31,9547.10718752861
2025-08-01,9727.885539751052
2025-08-04,9733.39721590042
2025-08-05,9620.961335191727
2025-08-06,9680.485965862274
2025-08-07,9652.928636360168
2025-08-08,9822.68468752861
2025-08-11,9752.136704559325
2025-08-12,9939.529488658905
2025-08-13,9881.10656247139
2025-08-14,9842.525880670548
2025-08-15,9872.288721628189
2025-08-18,9825.990852222441
2025-08-19,9720.169403390884
2025-08-20,9757.648380708693
2025-08-21,9769.773437490463
2025-08-22,9805.047954597472
2025-08-25,9846.934801092148
2025-08-26,9811.661335229874
2025-08-27,9732.29551141739
2025-08-28,9840.321420459746
2025-08-29,9961.575142011641
2025-09-02,10074.011022720337
2025-09-03,10049.759857912062
2025-09-04,9894.334374980926
2025-09-05,9882.209318199157
2025-09-08,9899.846051130295
2025-09-09,9922.994460210799
2025-09-10,10031.021420497893
2025-09-11,10120.307840881347
2025-09-12,10115.898920459747
2025-09-15,10263.608267030715
2025-09-16,10214.004232931136
2025-09-17,10077.318238658905
2025-09-18,10011.17917611122
2025-09-19,10072.908266992568
2025-09-22,10081.727159080505
2025-09-23,10107.08002837181
2025-09-24,10477.456676149368
2025-09-25,10361.713579502106
2025-09-26,10395.885340881347
2025-09-29,10672.565596609114
2025-09-30,10593.198721551895
2025-10-01,10649.41718752861
2025-10-02,10798.228238582611
2025-10-03,11150.96815342903
2025-10-06,10994.439914770126
2025-10-07,11128.921448831557
2025-10-08,11124.512528409958
2025-10-09,11189.548835229873
2025-10-10,10689.099573812484
2025-10-13,11244.66454547882
2025-10-14,10980.110397777556
2025-10-15,10961.370909118652
2025-10-16,10930.506363677978
2025-10-17,10872.083437490463
2025-10-20,11018.691079578399
2025-10-21,10868.776221551894
2025-10-22,10937.11974431038
2025-10-23,11203.878352222442
2025-10-24,11229.232272758483
2025-10-27,11332.84926137924
2025-10-28,11332.84926137924
2025-10-29,11537.878778409957
2025-10-30,11195.06051137924
2025-10-31,11167.5021306324
2025-11-03,11126.716988620758
2025-11-04,10859.958380708695
2025-11-05,10941.528664731979
2025-11-06,10902.947982931137
2025-11-07,10886.414005727767
2025-11-10,11214.901704521179
2025-11-11,11130.024204559326
2025-11-12,11220.413380670547
2025-11-13,11216.004460248947
2025-11-14,11132.228664770126
2025-11-17,11023.099999999999
2025-11-18,10940.426960248946
2025-11-19,11040.736732931136
2025-11-20,10933.812528371811
2025-11-21,11041.839488658905
2025-11-24,10939.32420452118
2025-11-25,11021.997244272232
2025-11-26,11253.48238632202
2025-11-28,11432.0573295784
2025-12-01,11505.911477241516
2025-12-02,11378.043323812484
2025-12-03,11702.123153429031
2025-12-04,11665.746931838989
2025-12-05,11865.264772720337
2025-12-08,11826.684090919494
2025-12-09,11553.311051130295
2025-12-10,11630.47241473198
2025-12-11,11964.472840919494
2025-12-12,11648.110198907852
2025-12-15,11769.363920459748
2025-12-16,11655.82633526802
2025-12-17,11824.479630708694
2025-12-18,11831.093011341094
2025-12-19,11992.0301704216
2025-12-22,11987.62125
2025-12-23,12072.498749961853
2025-12-24,12122.102784061432
2025-12-26,12712.941221590041
2025-12-29,12104.466051130294
2025-12-30,12626.96096590042
2025-12-31,12412.010852298736
2026-01-02,12434.056505651473
2026-01-05,13061.271164770125
2026-01-06,13250.868409080505
2026-01-07,12806.63761363983
2026-01-08,12668.84886363983
2026-01-09,12909.152897777556
2026-01-12,13194.650994348525
2026-01-13,13161.580937452316
2026-01-14,13247.561193141937
2026-01-15,13113.079659080504
2026-01-16,12761.442499961853
2026-01-20,12727.27073858261
2026-01-21,12631.369886322022
2026-01-22,12660.029971551894
2026-01-23,13031.508323812484
2026-01-26,13192.446534137725
2026-01-27,12849.627215862274
2026-01-28,12990.723181800842
2026-01-29,13614.630624980926
2026-01-30,13000.64377837181
2026-02-02,12790.102585191726
2026-02-03,13365.508749999999
2026-02-04,12844.116590957641
2026-02-05,12784.590909042357
2026-02-06,12926.789630708694
2026-02-09,13106.466278448104
2026-02-10,12998.43931816101
2026-02-11,13115.284119291306
2026-02-12,12722.86181816101
2026-02-13,12770.261392049788
2026-02-17,12418.624232931137
2026-02-18,12772.46585226059
2026-02-19,12632.472642049788
2026-02-20,12855.138892011642
2026-02-23,12727.27073858261
2026-02-24,13057.963948831557
2026-02-25,13182.52488632202
2026-02-26,13110.875198869704
2026-02-27,13237.640596570967
2026-03-02,12995.132102222442
2026-03-03,12728.37349431038
2026-03-04,12908.05014204979
2026-03-05,12683.1783806324
2026-03-06,12691.997272720337
2026-03-09,12787.898124980926
2026-03-10,13016.076051092146
2026-03-11,12887.106193180083
2026-03-12,12840.809375019073
2026-03-13,12598.300880670547
2026-03-16,12765.852471628188
2026-03-17,12624.75650568962
2026-03-18,12244.459261341095
2026-03-19,11977.70065342903
2026-03-20,11778.182812547682
2026-03-23,11992.0301704216
2026-03-24,11954.552244348526
2026-03-25,12189.343551092148
2026-03-26,12007.462443141936
2026-03-27,12052.657556819915
2026-03-30,12072.498749961853
2026-03-31,12318.314460248946
2026-04-01,12398.7830397892
2026-04-02,12264.301505727768
2026-04-06,12309.49556816101
2026-04-07,12223.515312471389
2026-04-08,12697.508948869705
2026-04-09,12672.156079578399
2026-04-10,12942.22190342903
2026-04-13,13174.808749961852
2026-04-14,13383.145482931137
2026-04-15,13386.452698869705
2026-04-16,13374.327642087936
2026-04-17,13455.89792611122
2026-04-20,13307.085823812484
2026-04-21,13231.027215938568
2026-04-22,13492.274147701262
2026-04-23,13394.168835229873
2026-04-24,13279.528494310378
2026-04-27,13267.40343752861
2026-04-28,13039.225511417388
2026-04-29,12959.858636360168
2026-04-30,13064.578380708694
2026-05-01,13077.80619321823
2026-05-04,12775.773068199158
2026-05-05,13102.056306781767
2026-05-06,13528.650369291305
2026-05-07,13508.809176149367
2026-05-08,13776.670539789198
2026-05-11,14139.329999961852
2026-05-12,14296.960994348525
2026-05-13,14628.755909080504
2026-05-14,14478.842102298735
2026-05-15,13782.182215938568
2026-05-18,13827.37627837181
2026-05-19,13591.48221590042
2026-05-20,13868.162471628188
2026-05-21,13794.307272720336
2026-05-22,13981.700056819915
2026-05-26,14023.587954559325
2026-05-27,13900.128721551895
2026-05-28,14100.74931816101
2026-05-29,14020.280738620757
2026-06-01,14382.941250038146
2026-06-02,14659.620454521179
2026-06-03,14288.142102260588
2026-06-04,14354.281164808273
2026-06-05,13808.637840957641
2026-06-08,13954.142727317809
2026-06-09,13894.617045402527
2026-06-10,13776.670539789198
2026-06-11,13798.716193141936
2026-06-12,14176.808977279663
2026-06-15,14291.449318199157
2026-06-16,14305.778835191726
2026-06-17,14289.244857988357
2026-06-18,14088.624261379242
