date,lme_close
2019-01-08,5906.0
2019-01-09,5958.0
2019-01-10,5930.0
2019-01-11,5942.0
2019-01-14,5897.0
2019-01-15,5920.0
2019-01-16,5970.0
2019-01-17,5992.0
2019-01-18,6052.0
2019-01-21,5981.0
2019-01-22,5935.0
2019-01-23,5951.5
2019-01-24,5922.0
2019-01-25,6056.0
2019-01-28,6002.0
2019-01-29,6050.0
2019-01-30,6136.0
2019-01-31,6169.0
2019-02-01,6139.0
2019-02-04,6168.0
2019-02-05,6233.0
2019-02-06,6279.0
2019-02-07,6246.0
2019-02-08,6210.0
2019-02-11,6150.0
2019-02-12,6106.0
2019-02-13,6125.0
2019-02-14,6137.0
2019-02-15,6188.0
2019-02-18,6275.0
2019-02-19,6319.0
2019-02-20,6405.0
2019-02-21,6380.0
2019-02-22,6478.0
2019-02-25,6480.0
2019-02-26,6493.0
2019-02-27,6506.5
2019-02-28,6509.0
2019-03-01,6478.0
2019-03-04,6409.0
2019-03-05,6478.0
2019-03-06,6468.0
2019-03-07,6423.5
2019-03-08,6395.0
2019-03-11,6407.0
2019-03-12,6472.0
2019-03-13,6472.5
2019-03-14,6404.0
2019-03-15,6431.0
2019-03-18,6425.0
2019-03-19,6459.0
2019-03-20,6457.0
2019-03-21,6421.0
2019-03-22,6312.0
2019-03-25,6340.0
2019-03-26,6330.0
2019-03-27,6335.0
2019-03-28,6360.0
2019-03-29,6482.5
2019-04-01,6471.0
2019-04-02,6426.5
2019-04-03,6492.0
2019-04-04,6451.0
2019-04-05,6401.0
2019-04-08,6475.0
2019-04-09,6487.0
2019-04-10,6464.0
2019-04-11,6408.0
2019-04-12,6484.0
2019-04-15,6480.0
2019-04-16,6495.0
2019-04-17,6556.0
2019-04-18,6476.0
2019-04-23,6407.0
2019-04-24,6448.0
2019-04-25,6365.0
2019-04-26,6400.0
2019-04-29,6396.0
2019-04-30,6415.0
2019-05-01,6235.0
2019-05-02,6167.0
2019-05-03,6236.0
2019-05-07,6180.0
2019-05-08,6148.0
2019-05-09,6102.0
2019-05-10,6126.0
2019-05-13,6011.0
2019-05-14,6027.0
2019-05-15,6085.0
2019-05-16,6100.0
2019-05-17,6056.0
2019-05-20,6029.0
2019-05-21,5996.0
2019-05-22,5928.0
2019-05-23,5926.0
2019-05-24,5955.0
2019-05-28,5960.0
2019-05-29,5883.0
2019-05-30,5852.0
2019-05-31,5830.0
2019-06-03,5842.0
2019-06-04,5879.0
2019-06-05,5807.0
2019-06-06,5808.0
2019-06-07,5799.0
2019-06-10,5874.0
2019-06-11,5876.0
2019-06-12,5852.0
2019-06-13,5858.0
2019-06-14,5822.0
2019-06-17,5845.0
2019-06-18,5949.0
2019-06-19,5918.0
2019-06-20,5973.0
2019-06-21,5971.0
2019-06-24,5960.0
2019-06-25,6042.0
2019-06-26,5988.0
2019-06-27,5989.0
2019-06-28,5993.0
2019-07-01,5954.5
2019-07-02,5887.0
2019-07-03,5918.0
2019-07-04,5920.0
2019-07-05,5902.0
2019-07-08,5892.0
2019-07-09,5822.0
2019-07-10,5940.0
2019-07-11,5955.0
2019-07-12,5935.0
2019-07-15,5983.0
2019-07-16,6012.0
2019-07-17,5980.0
2019-07-18,5983.0
2019-07-19,6065.0
2019-07-22,6017.5
2019-07-23,5968.0
2019-07-24,5999.0
2019-07-25,6007.0
2019-07-26,5963.0
2019-07-29,6018.0
2019-07-30,5948.0
2019-07-31,5927.0
2019-08-01,5899.0
2019-08-02,5729.5
2019-08-05,5685.0
2019-08-06,5683.0
2019-08-07,5705.0
2019-08-08,5798.0
2019-08-09,5755.0
2019-08-12,5742.0
2019-08-13,5828.5
2019-08-14,5765.0
2019-08-15,5751.0
2019-08-16,5744.0
2019-08-19,5774.0
2019-08-20,5711.0
2019-08-21,5732.0
2019-08-22,5683.0
2019-08-23,5633.0
2019-08-27,5683.0
2019-08-28,5690.0
2019-08-29,5726.5
2019-08-30,5652.0
2019-09-02,5620.0
2019-09-03,5610.0
2019-09-04,5748.0
2019-09-05,5845.0
2019-09-06,5833.0
2019-09-09,5815.0
2019-09-10,5825.0
2019-09-11,5772.5
2019-09-12,5833.0
2019-09-13,5974.5
2019-09-16,5870.0
2019-09-17,5821.0
2019-09-18,5814.0
2019-09-19,5788.0
2019-09-20,5798.0
2019-09-23,5778.0
2019-09-24,5780.0
2019-09-25,5787.0
2019-09-26,5722.0
2019-09-27,5767.0
2019-09-30,5725.0
2019-10-01,5686.0
2019-10-02,5678.0
2019-10-03,5662.0
2019-10-04,5643.0
2019-10-07,5722.0
2019-10-08,5675.5
2019-10-09,5684.0
2019-10-10,5781.0
2019-10-11,5796.0
2019-10-14,5818.0
2019-10-15,5773.0
2019-10-16,5730.0
2019-10-17,5739.0
2019-10-18,5806.0
2019-10-21,5828.0
2019-10-22,5818.0
2019-10-23,5881.0
2019-10-24,5880.0
2019-10-25,5925.0
2019-10-28,5908.0
2019-10-29,5927.5
2019-10-30,5908.0
2019-10-31,5797.0
2019-11-01,5850.0
2019-11-04,5877.0
2019-11-05,5940.0
2019-11-06,5907.0
2019-11-07,5974.0
2019-11-08,5923.0
2019-11-11,5878.5
2019-11-12,5869.0
2019-11-13,5835.0
2019-11-14,5812.0
2019-11-15,5849.0
2019-11-18,5830.0
2019-11-19,5875.0
2019-11-20,5875.0
2019-11-21,5829.0
2019-11-22,5855.0
2019-11-25,5868.0
2019-11-26,5924.0
2019-11-27,5945.0
2019-11-28,5892.0
2019-11-29,5864.0
2019-12-02,5883.0
2019-12-03,5815.0
2019-12-04,5885.0
2019-12-05,5888.0
2019-12-06,5990.0
2019-12-09,6075.0
2019-12-10,6100.0
2019-12-11,6156.0
2019-12-12,6156.0
2019-12-13,6130.0
2019-12-16,6199.0
2019-12-17,6200.0
2019-12-18,6174.5
2019-12-19,6215.0
2019-12-20,6175.0
2019-12-23,6190.0
2019-12-24,6215.0
2019-12-27,6214.0
2019-12-30,6219.0
2019-12-31,6174.0
2020-01-02,6188.0
2020-01-03,6129.5
2020-01-06,6138.5
2020-01-07,6149.0
2020-01-08,6178.0
2020-01-09,6180.0
2020-01-10,6198.0
2020-01-13,6290.0
2020-01-14,6302.0
2020-01-15,6287.0
2020-01-16,6277.5
2020-01-17,6273.0
2020-01-20,6259.0
2020-01-21,6160.0
2020-01-22,6106.0
2020-01-23,5987.0
2020-01-24,5926.0
2020-01-27,5743.0
2020-01-28,5703.0
2020-01-29,5641.0
2020-01-30,5587.5
2020-01-31,5567.0
2020-02-03,5525.0
2020-02-04,5618.0
2020-02-05,5722.0
2020-02-06,5735.0
2020-02-07,5663.0
2020-02-10,5667.0
2020-02-11,5745.0
2020-02-12,5764.0
2020-02-13,5790.0
2020-02-14,5760.0
2020-02-17,5812.0
2020-02-18,5773.0
2020-02-19,5770.0
2020-02-20,5728.0
2020-02-21,5765.0
2020-02-24,5689.0
2020-02-25,5685.0
2020-02-26,5670.0
2020-02-27,5616.0
2020-02-28,5635.0
2020-03-02,5700.0
2020-03-03,5666.5
2020-03-04,5684.0
2020-03-05,5674.0
2020-03-06,5607.0
2020-03-09,5535.0
2020-03-10,5566.0
2020-03-11,5529.0
2020-03-12,5440.0
2020-03-13,5460.0
2020-03-16,5290.5
2020-03-17,5144.0
2020-03-18,4745.0
2020-03-19,4825.0
2020-03-20,4810.0
2020-03-23,4630.0
2020-03-24,4814.0
2020-03-25,4855.0
2020-03-26,4804.0
2020-03-27,4790.5
2020-03-30,4769.5
2020-03-31,4951.0
2020-04-01,4800.0
2020-04-02,4897.0
2020-04-03,4839.5
2020-04-06,4884.0
2020-04-07,5040.0
2020-04-08,5002.5
2020-04-09,5019.5
2020-04-14,5163.0
2020-04-15,5111.5
2020-04-16,5140.0
2020-04-17,5211.0
2020-04-20,5183.5
2020-04-21,5030.0
2020-04-22,5131.5
2020-04-23,5160.5
2020-04-24,5139.5
2020-04-27,5197.0
2020-04-28,5223.0
2020-04-29,5261.0
2020-04-30,5188.5
2020-05-01,5110.0
2020-05-04,5123.0
2020-05-05,5158.0
2020-05-06,5198.0
2020-05-07,5274.0
2020-05-11,5257.0
2020-05-12,5256.5
2020-05-13,5224.0
2020-05-14,5202.0
2020-05-15,5181.5
2020-05-18,5317.5
2020-05-19,5355.0
2020-05-20,5442.5
2020-05-21,5390.5
2020-05-22,5288.5
2020-05-26,5362.0
2020-05-27,5259.5
2020-05-28,5332.5
2020-05-29,5376.5
2020-06-01,5484.0
2020-06-02,5528.5
2020-06-03,5524.5
2020-06-04,5533.0
2020-06-05,5690.0
2020-06-08,5699.5
2020-06-09,5774.0
2020-06-10,5907.0
2020-06-11,5764.5
2020-06-12,5784.5
2020-06-15,5707.5
2020-06-16,5728.5
2020-06-17,5770.0
2020-06-18,5805.0
2020-06-19,5849.5
2020-06-22,5880.5
2020-06-23,5905.0
2020-06-24,5865.0
2020-06-25,5893.0
2020-06-26,5957.0
2020-06-29,5961.5
2020-06-30,6015.0
2020-07-01,6061.0
2020-07-02,6073.0
2020-07-03,6017.0
2020-07-06,6128.5
2020-07-07,6188.0
2020-07-08,6232.0
2020-07-09,6300.0
2020-07-10,6412.0
2020-07-13,6571.0
2020-07-14,6498.5
2020-07-15,6386.0
2020-07-16,6436.5
2020-07-17,6448.0
2020-07-20,6487.5
2020-07-21,6534.5
2020-07-22,6486.0
2020-07-23,6544.5
2020-07-24,6415.0
2020-07-27,6420.5
2020-07-28,6477.0
2020-07-29,6474.0
2020-07-30,6430.5
2020-07-31,6413.0
2020-08-03,6490.0
2020-08-04,6453.0
2020-08-05,6494.5
2020-08-06,6478.5
2020-08-07,6308.0
2020-08-10,6396.5
2020-08-11,6386.0
2020-08-12,6432.5
2020-08-13,6256.0
2020-08-14,6366.5
2020-08-17,6446.0
2020-08-18,6567.5
2020-08-19,6685.0
2020-08-20,6601.5
2020-08-21,6490.0
2020-08-24,6516.0
2020-08-25,6529.0
2020-08-26,6594.0
2020-08-27,6621.0
2020-08-28,6667.0
2020-09-01,6687.5
2020-09-02,6697.0
2020-09-03,6563.5
2020-09-04,6710.0
2020-09-07,6789.0
2020-09-08,6668.0
2020-09-09,6734.0
2020-09-10,6668.5
2020-09-11,6739.0
2020-09-14,6796.0
2020-09-15,6761.5
2020-09-16,6777.0
2020-09-17,6780.5
2020-09-18,6812.5
2020-09-21,6691.5
2020-09-22,6780.0
2020-09-23,6604.5
2020-09-24,6523.5
2020-09-25,6545.0
2020-09-28,6572.0
2020-09-29,6579.0
2020-09-30,6672.0
2020-10-01,6387.0
2020-10-02,6553.0
2020-10-05,6528.5
2020-10-06,6530.0
2020-10-07,6679.0
2020-10-08,6683.0
2020-10-09,6763.0
2020-10-12,6737.5
2020-10-13,6692.0
2020-10-14,6716.0
2020-10-15,6749.0
2020-10-16,6740.0
2020-10-19,6779.5
2020-10-20,6899.0
2020-10-21,6991.5
2020-10-22,6922.5
2020-10-23,6867.5
2020-10-26,6781.0
2020-10-27,6798.0
2020-10-28,6748.0
2020-10-29,6729.5
2020-10-30,6718.5
2020-11-02,6762.0
2020-11-03,6816.0
2020-11-04,6837.5
2020-11-05,6852.5
2020-11-06,6946.5
2020-11-09,6916.0
2020-11-10,6932.0
2020-11-11,6885.0
2020-11-12,6934.0
2020-11-13,6982.5
2020-11-16,7108.0
2020-11-17,7068.0
2020-11-18,7088.5
2020-11-19,7093.0
2020-11-20,7277.5
2020-11-23,7177.5
2020-11-24,7293.0
2020-11-25,7300.0
2020-11-26,7402.5
2020-11-27,7499.5
2020-11-30,7580.0
2020-12-01,7694.5
2020-12-02,7673.0
2020-12-03,7674.5
2020-12-04,7760.5
2020-12-07,7710.0
2020-12-08,7699.0
2020-12-09,7723.0
2020-12-10,7878.0
2020-12-11,7772.5
2020-12-14,7751.0
2020-12-15,7782.5
2020-12-16,7836.0
2020-12-17,7920.0
2020-12-18,7985.0
2020-12-21,7846.5
2020-12-22,7746.5
2020-12-23,7843.5
2020-12-24,7787.5
2020-12-29,7859.5
2020-12-30,7847.5
2020-12-31,7766.0
2021-01-04,7860.5
2021-01-05,8002.0
2021-01-06,8037.5
2021-01-07,8179.0
2021-01-08,8131.0
2021-01-11,7864.0
2021-01-12,7975.5
2021-01-13,8009.0
2021-01-14,8048.5
2021-01-15,7949.0
2021-01-18,7971.5
2021-01-19,7954.0
2021-01-20,8044.5
2021-01-21,8021.5
2021-01-22,7997.5
2021-01-25,7969.0
2021-01-26,8008.5
2021-01-27,7825.0
2021-01-28,7873.0
2021-01-29,7856.0
2021-02-01,7798.5
2021-02-02,7777.0
2021-02-03,7842.5
2021-02-04,7823.0
2021-02-05,7912.5
2021-02-08,8037.0
2021-02-09,8147.5
2021-02-10,8299.5
2021-02-11,8280.5
2021-02-12,8332.0
2021-02-15,8393.5
2021-02-16,8405.5
2021-02-17,8390.0
2021-02-18,8553.0
2021-02-19,8909.5
2021-02-22,9097.0
2021-02-23,9206.5
2021-02-24,9308.5
2021-02-25,9412.5
2021-02-26,9077.0
2021-03-01,9044.0
2021-03-02,9170.5
2021-03-03,9101.5
2021-03-04,8907.5
2021-03-05,8895.5
2021-03-08,8998.5
2021-03-09,8779.5
2021-03-10,8861.5
2021-03-11,9057.5
2021-03-12,9085.0
2021-03-15,9144.5
2021-03-16,8960.5
2021-03-17,9065.5
2021-03-18,9055.5
2021-03-19,9057.0
2021-03-22,9108.5
2021-03-23,8980.0
2021-03-24,8977.5
2021-03-25,8779.5
2021-03-26,8962.0
2021-03-29,8865.0
2021-03-30,8773.5
2021-03-31,8785.5
2021-04-01,8790.0
2021-04-06,9047.0
2021-04-07,8915.5
2021-04-08,9008.0
2021-04-09,8926.5
2021-04-12,8861.0
2021-04-13,8899.5
2021-04-14,9074.5
2021-04-15,9284.0
2021-04-16,9211.0
2021-04-19,9376.0
2021-04-20,9322.0
2021-04-21,9445.0
2021-04-22,9401.0
2021-04-23,9551.5
2021-04-26,9751.0
2021-04-27,9855.5
2021-04-28,9876.0
2021-04-29,9885.0
2021-04-30,9825.0
2021-05-04,9966.0
2021-05-05,9949.5
2021-05-06,10092.0
2021-05-07,10417.0
2021-05-10,10382.0
2021-05-11,10460.0
2021-05-12,10445.5
2021-05-13,10342.0
2021-05-14,10240.5
2021-05-17,10373.0
2021-05-18,10405.0
2021-05-19,10001.5
2021-05-20,10048.0
2021-05-21,9881.5
2021-05-24,9947.0
2021-05-25,9918.0
2021-05-26,9979.0
2021-05-27,10221.0
2021-05-28,10258.0
2021-06-01,10245.0
2021-06-02,10147.5
2021-06-03,9788.5
2021-06-04,9955.0
2021-06-07,9900.5
2021-06-08,9964.0
2021-06-09,9978.5
2021-06-10,9890.0
2021-06-11,10003.5
2021-06-14,9971.5
2021-06-15,9569.5
2021-06-16,9667.0
2021-06-17,9315.5
2021-06-18,9145.5
2021-06-21,9180.0
2021-06-22,9301.0
2021-06-23,9482.5
2021-06-24,9419.0
2021-06-25,9413.5
2021-06-28,9388.0
2021-06-29,9334.5
2021-06-30,9374.5
2021-07-01,9322.0
2021-07-02,9376.5
2021-07-05,9511.0
2021-07-06,9312.0
2021-07-07,9455.0
2021-07-08,9323.0
2021-07-09,9519.5
2021-07-12,9409.0
2021-07-13,9412.5
2021-07-14,9342.5
2021-07-15,9486.5
2021-07-16,9427.0
2021-07-19,9222.0
2021-07-20,9336.0
2021-07-21,9347.0
2021-07-22,9441.5
2021-07-23,9516.0
2021-07-26,9809.5
2021-07-27,9758.5
2021-07-28,9686.0
2021-07-29,9823.5
2021-07-30,9728.0
2021-08-02,9700.5
2021-08-03,9541.5
2021-08-04,9466.0
2021-08-05,9491.5
2021-08-06,9468.0
2021-08-09,9369.5
2021-08-10,9520.5
2021-08-11,9512.0
2021-08-12,9467.5
2021-08-13,9570.0
2021-08-16,9442.0
2021-08-17,9247.5
2021-08-18,9042.5
2021-08-19,8894.0
2021-08-20,9037.0
2021-08-23,9273.5
2021-08-24,9376.0
2021-08-25,9356.0
2021-08-26,9299.5
2021-08-27,9410.0
2021-08-31,9520.0
2021-09-01,9335.5
2021-09-02,9376.5
2021-09-03,9431.0
2021-09-06,9450.5
2021-09-07,9350.5
2021-09-08,9249.0
2021-09-09,9387.5
2021-09-10,9694.5
2021-09-13,9562.5
2021-09-14,9442.0
2021-09-15,9627.0
2021-09-16,9366.5
2021-09-17,9312.0
2021-09-20,9033.0
2021-09-21,8975.5
2021-09-22,9286.0
2021-09-23,9273.5
2021-09-24,9332.5
2021-09-27,9362.0
2021-09-28,9269.0
2021-09-29,9155.0
2021-09-30,8936.5
2021-10-01,9128.0
2021-10-04,9250.5
2021-10-05,9174.0
2021-10-06,9045.5
2021-10-07,9280.0
2021-10-08,9361.0
2021-10-11,9543.0
2021-10-12,9465.0
2021-10-13,9651.0
2021-10-14,9984.0
2021-10-15,10281.0
2021-10-18,10196.0
2021-10-19,10149.5
2021-10-20,10185.5
2021-10-21,9831.5
2021-10-22,9704.0
2021-10-25,9867.5
2021-10-26,9788.5
2021-10-27,9548.0
2021-10-28,9666.5
2021-10-29,9496.0
2021-11-01,9555.0
2021-11-02,9495.5
2021-11-03,9458.5
2021-11-04,9439.0
2021-11-05,9518.0
2021-11-08,9637.5
2021-11-09,9553.0
2021-11-10,9533.0
2021-11-11,9633.5
2021-11-12,9711.0
2021-11-15,9673.0
2021-11-16,9561.0
2021-11-17,9406.5
2021-11-18,9441.5
2021-11-19,9646.5
2021-11-22,9726.5
2021-11-23,9710.5
2021-11-24,9835.0
2021-11-25,9801.5
2021-11-26,9460.0
2021-11-29,9577.5
2021-11-30,9442.5
2021-12-01,9444.0
2021-12-02,9496.0
2021-12-03,9418.0
2021-12-06,9505.0
2021-12-07,9595.0
2021-12-08,9652.5
2021-12-09,9534.5
2021-12-10,9506.5
2021-12-13,9447.5
2021-12-14,9412.0
2021-12-15,9199.5
2021-12-16,9507.5
2021-12-17,9437.5
2021-12-20,9446.5
2021-12-21,9534.0
2021-12-22,9607.0
2021-12-23,9612.0
2021-12-24,9568.0
2021-12-29,9680.5
2021-12-30,9691.5
2021-12-31,9720.5
2022-01-04,9768.0
2022-01-05,9698.0
2022-01-06,9531.0
2022-01-07,9647.0
2022-01-10,9563.5
2022-01-11,9719.5
2022-01-12,10064.0
2022-01-13,9958.5
2022-01-14,9719.5
2022-01-17,9731.0
2022-01-18,9676.0
2022-01-19,9841.5
2022-01-20,9990.0
2022-01-21,9941.0
2022-01-24,9728.0
2022-01-25,9801.0
2022-01-26,9916.5
2022-01-27,9782.0
2022-01-28,9507.5
2022-01-31,9506.0
2022-02-01,9696.5
2022-02-02,9839.5
2022-02-03,9832.5
2022-02-04,9841.5
2022-02-07,9777.5
2022-02-08,9781.0
2022-02-09,10059.0
2022-02-10,10254.0
2022-02-11,9860.5
2022-02-14,9920.0
2022-02-15,9968.5
2022-02-16,9992.5
2022-02-17,9929.0
2022-02-18,9956.0
2022-02-21,9898.0
2022-02-22,9915.0
2022-02-23,9866.0
2022-02-24,9864.0
2022-02-25,9873.0
2022-02-28,9883.5
2022-03-01,10061.5
2022-03-02,10166.0
2022-03-03,10351.0
2022-03-04,10674.0
2022-03-07,10281.5
2022-03-08,10209.0
2022-03-09,10001.5
2022-03-10,10117.0
2022-03-11,10183.5
2022-03-14,9935.0
2022-03-15,9904.0
2022-03-16,10054.0
2022-03-17,10243.0
2022-03-18,10331.0
2022-03-21,10295.0
2022-03-22,10268.0
2022-03-23,10438.5
2022-03-24,10349.5
2022-03-25,10267.0
2022-03-28,10341.0
2022-03-29,10316.5
2022-03-30,10367.5
2022-03-31,10375.0
2022-04-01,10353.5
2022-04-04,10469.0
2022-04-05,10455.0
2022-04-06,10305.0
2022-04-07,10311.5
2022-04-08,10323.5
2022-04-11,10200.5
2022-04-12,10342.5
2022-04-13,10299.0
2022-04-14,10315.0
2022-04-19,10304.5
2022-04-20,10223.0
2022-04-21,10285.0
2022-04-22,10110.0
2022-04-25,9769.0
2022-04-26,9860.0
2022-04-27,9856.0
2022-04-28,9697.0
2022-04-29,9769.5
2022-05-03,9410.0
2022-05-04,9473.5
2022-05-05,9489.5
2022-05-06,9414.5
2022-05-09,9237.5
2022-05-10,9228.5
2022-05-11,9340.0
2022-05-12,9090.0
2022-05-13,9159.0
2022-05-16,9238.5
2022-05-17,9366.0
2022-05-18,9235.0
2022-05-19,9415.5
2022-05-20,9422.0
2022-05-23,9548.0
2022-05-24,9453.5
2022-05-25,9373.0
2022-05-26,9353.0
2022-05-27,9459.0
2022-05-30,9543.0
2022-05-31,9447.5
2022-06-01,9499.5
2022-06-06,9745.0
2022-06-07,9699.0
2022-06-08,9730.0
2022-06-09,9615.0
2022-06-10,9447.5
2022-06-13,9294.0
2022-06-14,9230.5
2022-06-15,9230.0
2022-06-16,9074.5
2022-06-17,8961.5
2022-06-20,8977.5
2022-06-21,8995.0
2022-06-22,8773.0
2022-06-23,8409.0
2022-06-24,8381.0
2022-06-27,8417.5
2022-06-28,8365.5
2022-06-29,8401.0
2022-06-30,8258.0
2022-07-01,8048.0
2022-07-04,8006.0
2022-07-05,7670.0
2022-07-06,7520.5
2022-07-07,7822.5
2022-07-08,7805.5
2022-07-11,7584.5
2022-07-12,7354.0
2022-07-13,7325.5
2022-07-14,7170.0
2022-07-15,7190.5
2022-07-18,7426.5
2022-07-19,7277.5
2022-07-20,7378.0
2022-07-21,7322.0
2022-07-22,7452.5
2022-07-25,7479.0
2022-07-26,7536.5
2022-07-27,7637.0
2022-07-28,7762.0
2022-07-29,7917.5
2022-08-01,7819.5
2022-08-02,7806.5
2022-08-03,7677.5
2022-08-04,7727.5
2022-08-05,7870.5
2022-08-08,7987.5
2022-08-09,7983.0
2022-08-10,8085.5
2022-08-11,8173.0
2022-08-12,8091.5
2022-08-15,7980.0
2022-08-16,7979.0
2022-08-17,7924.5
2022-08-18,8031.5
2022-08-19,8078.5
2022-08-22,8027.0
2022-08-23,8120.0
2022-08-24,8034.5
2022-08-25,8129.0
2022-08-26,8160.5
2022-08-30,7864.0
2022-08-31,7801.5
2022-09-01,7597.0
2022-09-02,7633.0
2022-09-05,7653.5
2022-09-06,7683.0
2022-09-07,7622.5
2022-09-08,7810.5
2022-09-09,7856.5
2022-09-12,7955.5
2022-09-13,7868.5
2022-09-14,7803.0
2022-09-15,7729.5
2022-09-16,7762.0
2022-09-19,7753.5
2022-09-20,7758.0
2022-09-21,7690.0
2022-09-22,7680.0
2022-09-23,7433.0
2022-09-26,7341.5
2022-09-27,7353.0
2022-09-28,7422.0
2022-09-29,7542.0
2022-09-30,7560.0
2022-10-03,7508.0
2022-10-04,7718.0
2022-10-05,7679.5
2022-10-06,7607.5
2022-10-07,7457.5
2022-10-10,7578.5
2022-10-11,7596.0
2022-10-12,7545.0
2022-10-13,7573.0
2022-10-14,7538.5
2022-10-17,7562.5
2022-10-18,7421.0
2022-10-19,7386.5
2022-10-20,7560.5
2022-10-21,7624.0
2022-10-24,7556.0
2022-10-25,7523.0
2022-10-26,7792.0
2022-10-27,7764.5
2022-10-28,7550.0
2022-10-31,7450.0
2022-11-01,7652.0
2022-11-02,7626.5
2022-11-03,7561.0
2022-11-04,8099.0
2022-11-07,7914.5
2022-11-08,8115.5
2022-11-09,8104.5
2022-11-10,8271.5
2022-11-11,8492.5
2022-11-14,8375.0
2022-11-15,8376.5
2022-11-16,8293.5
2022-11-17,8110.0
2022-11-18,8076.0
2022-11-21,7880.5
2022-11-22,8013.0
2022-11-23,8005.0
2022-11-24,8041.0
2022-11-25,8008.0
2022-11-28,7959.0
2022-11-29,8037.5
2022-11-30,8239.0
2022-12-01,8336.0
2022-12-02,8450.0
2022-12-05,8391.0
2022-12-06,8421.5
2022-12-07,8456.5
2022-12-08,8543.0
2022-12-09,8543.0
2022-12-12,8374.0
2022-12-13,8497.0
2022-12-14,8516.5
2022-12-15,8293.5
2022-12-16,8266.5
2022-12-19,8320.0
2022-12-20,8354.5
2022-12-21,8393.5
2022-12-22,8310.5
2022-12-23,8349.5
2022-12-28,8443.0
2022-12-29,8418.0
2022-12-30,8372.0
2023-01-03,8321.5
2023-01-04,8252.0
2023-01-05,8374.5
2023-01-06,8589.5
2023-01-09,8859.5
2023-01-10,8912.0
2023-01-11,9124.5
2023-01-12,9187.0
2023-01-13,9185.5
2023-01-16,9104.5
2023-01-17,9287.0
2023-01-18,9323.5
2023-01-19,9305.5
2023-01-20,9324.0
2023-01-23,9356.0
2023-01-24,9314.5
2023-01-25,9314.5
2023-01-26,9329.5
2023-01-27,9263.5
2023-01-30,9210.0
2023-01-31,9222.5
2023-02-01,9087.0
2023-02-02,9052.5
2023-02-03,8980.5
2023-02-06,8871.5
2023-02-07,8925.0
2023-02-08,8892.5
2023-02-09,8983.0
2023-02-10,8857.5
2023-02-13,8938.0
2023-02-14,8946.5
2023-02-15,8857.5
2023-02-16,9023.0
2023-02-17,8987.5
2023-02-20,9141.5
2023-02-21,9200.5
2023-02-22,9112.0
2023-02-23,8904.0
2023-02-24,8716.5
2023-02-27,8802.0
2023-02-28,8961.0
2023-03-01,9100.5
2023-03-02,8958.5
2023-03-03,8983.5
2023-03-06,8920.5
2023-03-07,8763.5
2023-03-08,8910.5
2023-03-09,8853.0
2023-03-10,8867.0
2023-03-13,8931.0
2023-03-14,8833.5
2023-03-15,8504.5
2023-03-16,8518.0
2023-03-17,8580.0
2023-03-20,8697.5
2023-03-21,8757.5
2023-03-22,8888.5
2023-03-23,9031.0
2023-03-24,8921.5
2023-03-27,8964.0
2023-03-28,8978.0
2023-03-29,9002.5
2023-03-30,9001.0
2023-03-31,8993.0
2023-04-03,8917.0
2023-04-04,8751.0
2023-04-05,8782.0
2023-04-06,8800.0
2023-04-11,8854.5
2023-04-12,8916.5
2023-04-13,9058.5
2023-04-14,9023.5
2023-04-17,8964.5
2023-04-18,9012.5
2023-04-19,8965.5
2023-04-20,8881.0
2023-04-21,8794.5
2023-04-24,8730.5
2023-04-25,8528.0
2023-04-26,8552.5
2023-04-27,8586.5
2023-04-28,8595.5
2023-05-02,8514.0
2023-05-03,8468.5
2023-05-04,8493.5
2023-05-05,8581.5
2023-05-09,8591.5
2023-05-10,8475.0
2023-05-11,8163.5
2023-05-12,8253.0
2023-05-15,8272.5
2023-05-16,8121.5
2023-05-17,8302.0
2023-05-18,8172.5
2023-05-19,8251.5
2023-05-22,8127.5
2023-05-23,8102.0
2023-05-24,7901.5
2023-05-25,7962.5
2023-05-26,8135.0
2023-05-30,8123.0
2023-05-31,8089.0
2023-06-01,8243.5
2023-06-02,8237.0
2023-06-05,8335.0
2023-06-06,8339.0
2023-06-07,8293.5
2023-06-08,8347.5
2023-06-09,8371.5
2023-06-12,8310.5
2023-06-13,8460.0
2023-06-14,8509.0
2023-06-15,8558.0
2023-06-16,8566.5
2023-06-19,8540.0
2023-06-20,8548.0
2023-06-21,8602.5
2023-06-22,8574.0
2023-06-23,8390.5
2023-06-26,8391.0
2023-06-27,8363.0
2023-06-28,8255.0
2023-06-29,8177.5
2023-06-30,8315.5
2023-07-03,8398.0
2023-07-04,8359.5
2023-07-05,8319.0
2023-07-06,8261.5
2023-07-07,8370.5
2023-07-10,8372.5
2023-07-11,8322.5
2023-07-12,8499.5
2023-07-13,8694.0
2023-07-14,8673.5
2023-07-17,8491.0
2023-07-18,8473.0
2023-07-19,8429.0
2023-07-20,8485.5
2023-07-21,8452.0
2023-07-24,8517.0
2023-07-25,8673.5
2023-07-26,8617.5
2023-07-27,8569.0
2023-07-28,8662.5
2023-07-31,8831.5
2023-08-01,8631.0
2023-08-02,8509.5
2023-08-03,8611.0
2023-08-04,8573.0
2023-08-07,8485.0
2023-08-08,8347.5
2023-08-09,8397.5
2023-08-10,8386.0
2023-08-11,8294.5
2023-08-14,8291.5
2023-08-15,8199.5
2023-08-16,8167.0
2023-08-17,8235.5
2023-08-18,8240.5
