date,AA,CENX,KALU,CSTM,NHYDY,ACH,RIO,BHP,FXI,MCHI,ASHR,KWEB,DBB,PICK,XME,SLX,VIX,DX_Y_NYB,TNX,CNY
2021-12-13,45.590301513671875,13.529999732971191,79.38966369628906,17.09000015258789,5.354261875152588,40.327003479003906,46.41520309448242,39.66401672363281,33.95521545410156,57.87576675415039,37.32920455932617,34.924102783203125,18.155420303344727,33.848365783691406,40.030357360839844,45.29708480834961,20.309999465942383,96.31999969482422,1.4240000247955322,6.360000133514404
2021-12-14,48.14748764038086,13.229999542236328,77.01892852783203,16.8700008392334,5.249423027038574,39.61000061035156,46.76940155029297,39.97373580932617,33.874305725097656,57.71387481689453,37.061241149902344,34.63188552856445,17.95844841003418,33.96525192260742,39.97288513183594,45.772945404052734,21.889999389648438,96.56999969482422,1.437999963760376,6.365499973297119
2021-12-15,48.63410949707031,13.289999961853027,78.27601623535156,17.1299991607666,5.316819190979004,40.810001373291016,46.66098403930664,40.09761428833008,32.89439010620117,56.355796813964844,36.80252456665039,33.68843460083008,17.941322326660156,33.973594665527344,39.8292121887207,45.1165885925293,19.290000915527344,96.51000213623047,1.4630000591278076,6.366499900817871
2021-12-16,50.17987060546875,13.420000076293945,77.12017822265625,17.0,5.4441237449646,40.09000015258789,47.5645637512207,40.228389739990234,33.06520462036133,56.508697509765625,36.968841552734375,33.12070083618164,18.32669448852539,34.35767364501953,40.68172836303711,46.38007736206055,20.56999969482422,96.04000091552734,1.4220000505447388,6.366499900817871
2021-12-17,51.26762771606445,14.039999961853027,78.63037109375,17.219999313354492,5.466588973999023,42.31999969482422,46.92121124267578,40.1045036315918,32.66964340209961,55.84314727783203,36.3397216796875,33.05390930175781,18.28387451171875,34.265830993652344,41.2181396484375,46.314449310302734,21.56999969482422,96.56999969482422,1.4019999504089355,6.367199897766113
2021-12-20,50.67604446411133,14.079999923706055,75.45816040039062,16.81999969482422,5.4141693115234375,42.2599983215332,46.50194549560547,40.07008743286133,31.977415084838867,54.592994689941406,35.95759201049805,31.233814239501953,18.13829231262207,33.86506652832031,40.29967498779297,44.75067901611328,22.8700008392334,96.55000305175781,1.4190000295639038,6.374000072479248
2021-12-21,54.18739318847656,15.430000305175781,78.8497085571289,17.559999465942383,5.7436628341674805,42.880001068115234,47.716365814208984,41.09558868408203,32.921363830566406,56.24787139892578,36.25584411621094,33.346126556396484,18.59217643737793,34.64155197143555,41.91204071044922,45.75275802612305,21.010000228881836,96.48999786376953,1.4869999885559082,6.374599933624268
2021-12-22,56.59191131591797,16.84000015258789,80.15741729736328,17.700000762939453,5.863478660583496,44.13999938964844,47.62238693237305,40.77899169921875,32.84944534301758,56.05000305175781,36.31175994873047,32.770042419433594,18.934730529785156,35.02561950683594,42.526283264160156,46.148311614990234,18.6299991607666,96.08000183105469,1.4570000171661377,6.37060022354126
2021-12-23,56.639617919921875,16.770000457763672,81.21199035644531,18.010000228881836,6.013247966766357,43.650001525878906,47.860931396484375,41.24011993408203,32.93035125732422,56.418758392333984,36.44224548339844,32.427730560302734,18.986114501953125,35.20096206665039,42.5838623046875,46.165897369384766,17.959999084472656,96.0199966430664,1.4930000305175781,6.369100093841553
2021-12-24,,,,,,,,,,,,,,,,,,,,6.368800163269043
