date,BHP_AX,RIO_AX,S32_AX,SFR_AX,2899_HK,0358_HK,1208_HK,3993_HK
2021-09-23,25.675495147705078,75.0162353515625,2.8695309162139893,5.718217849731445,9.099328994750977,11.564367294311523,3.490000009536743,4.71063756942749
2021-09-24,25.23396873474121,75.37287902832031,2.8443596363067627,5.718217849731445,8.955465316772461,11.324774742126465,3.359999895095825,4.506982326507568
2021-09-27,25.23396873474121,76.23793029785156,2.819188117980957,5.324537754058838,8.77563762664795,11.149073600769043,3.109999895095825,4.27676248550415
2021-09-28,24.665334701538086,73.96148681640625,2.852750062942505,5.255642414093018,8.838577270507812,11.308801651000977,3.309999942779541,4.383017539978027
2021-09-29,24.344223022460938,73.52136993408203,2.8443596363067627,5.058802604675293,8.58681583404541,11.037261962890625,3.1600000858306885,4.1616530418396
2021-09-30,25.160385131835938,76.01787567138672,2.9618258476257324,5.393431663513184,8.649755477905273,11.228938102722168,3.2899999618530273,4.2944722175598145
2021-10-01,24.651952743530273,73.81730651855469,2.945044755935669,5.18674898147583,,,,
2021-10-04,24.71216583251953,73.9842529296875,3.0037777423858643,5.275327682495117,8.1192626953125,10.909480094909668,3.1700000762939453,4.143944263458252
2021-10-05,24.431188583374023,73.70347595214844,3.037339687347412,5.117855072021484,8.451943397521973,11.133100509643555,3.3299999237060547,4.3387451171875
2021-10-06,24.518159866333008,73.26338195800781,3.0205588340759277,5.039118766784668,8.299090385437012,10.973371505737305,3.4100000858306885,4.241344451904297
2021-10-07,24.51146697998047,73.25579071044922,3.0205588340759277,4.970224380493164,8.50589370727539,11.21296501159668,3.369999885559082,4.2944722175598145
2021-10-08,25.247350692749023,76.18480682373047,3.0037777423858643,5.226117134094238,8.658747673034668,11.181018829345703,3.3399999141693115,4.241344451904297
2021-10-11,25.47480583190918,77.59619140625,3.0625112056732178,5.314695358276367,9.261174201965332,11.196990966796875,3.319999933242798,4.3033270835876465
2021-10-12,25.40790557861328,77.88455200195312,3.070901393890381,5.324537754058838,9.225207328796387,11.21296501159668,3.4200000762939453,4.471563816070557
2021-10-13,25.14699935913086,75.40323638916016,3.0625112056732178,5.285168647766113,,,,
2021-10-14,25.28748893737793,76.26828002929688,3.213538885116577,5.5410614013671875,,,,
2021-10-15,25.996604919433594,75.5777587890625,3.205148458480835,5.924901008605957,9.926539421081543,11.915771484375,3.7200000286102295,4.427290439605713
2021-10-18,26.217369079589844,76.98155212402344,3.331005334854126,5.895374774932861,10.3401460647583,12.506768226623535,3.9100000858306885,4.73720121383667
2021-10-19,25.682186126708984,74.47748565673828,3.255491256713867,5.796954154968262,10.555939674377441,12.458849906921387,3.940000057220459,4.781474590301514
2021-10-20,25.802600860595703,74.42436981201172,3.213538885116577,5.619797706604004,10.412075996398926,12.171337127685547,3.9000000953674316,4.825747013092041
2021-10-21,25.742393493652344,73.44549560546875,3.2219295501708984,5.560745716094971,10.214265823364258,12.10744571685791,3.8399999141693115,4.746056079864502
2021-10-22,25.1871395111084,72.1099853515625,3.188368082046509,5.442641258239746,10.124350547790527,11.883827209472656,3.7200000286102295,4.6840739250183105
2021-10-25,25.37445640563965,73.1799087524414,3.188368082046509,5.590271472930908,10.250231742858887,11.69215202331543,3.7899999618530273,4.76376485824585
2021-10-26,25.561771392822266,72.76255798339844,3.121244192123413,5.629640579223633,10.394094467163086,11.72409725189209,3.7899999618530273,4.781474590301514
2021-10-27,25.193828582763672,71.43463897705078,3.1296348571777344,5.609956741333008,10.016454696655273,11.468530654907227,3.6600000858306885,4.604382514953613
2021-10-28,24.765684127807617,70.3874740600586,3.0037777423858643,5.5213775634765625,9.620830535888672,10.845588684082031,3.490000009536743,4.250199794769287
2021-10-29,24.471330642700195,68.51321411132812,2.995387315750122,5.47216796875,9.746711730957031,10.877532958984375,3.5999999046325684,4.27676248550415
2021-11-01,24.35760498046875,69.0291976928711,3.0121684074401855,5.560745716094971,9.458985328674316,10.749751091003418,3.4100000858306885,4.13508939743042
2021-11-02,23.788969039916992,67.27635192871094,2.9366540908813477,5.403274059295654,9.261174201965332,10.57404899597168,3.25,4.037689208984375
2021-11-03,24.043182373046875,68.06551361083984,2.9702162742614746,5.41311502456665,9.369071960449219,10.765724182128906,3.240000009536743,4.108526229858398
2021-11-04,24.103389739990234,67.01834869384766,2.9618258476257324,5.206432342529297,9.333105087280273,10.637940406799316,3.2200000286102295,4.019979953765869
2021-11-05,24.143529891967773,67.39017486572266,2.9366540908813477,5.18674898147583,9.171258926391602,10.398347854614258,3.119999885559082,3.931434154510498
2021-11-08,24.337533950805664,67.64815521240234,2.9786062240600586,5.285168647766113,9.638813018798828,10.605995178222656,3.2200000286102295,4.055398464202881
2021-11-09,24.571674346923828,67.5191650390625,2.9702162742614746,5.47216796875,9.530917167663574,10.765724182128906,3.130000114440918,4.081962585449219
2021-11-10,23.909387588500977,66.4037094116211,2.903093099594116,5.501694202423096,9.512934684753418,10.558077812194824,3.109999895095825,3.8960158824920654
2021-11-11,24.52484703063965,67.64057159423828,2.9114832878112793,5.688692092895508,9.692761421203613,10.829615592956543,3.200000047683716,4.037689208984375
2021-11-12,25.22058868408203,69.97013092041016,2.9786062240600586,5.905216693878174,9.710744857788086,10.781696319580078,3.190000057220459,3.9934163093566895
2021-11-15,25.060033798217773,69.68936920166016,2.9366540908813477,5.993795871734619,9.710744857788086,10.701831817626953,3.119999885559082,3.9934163093566895
2021-11-16,24.411123275756836,68.1338119506836,2.8863115310668945,6.033163070678711,9.728728294372559,10.717806816101074,3.0999999046325684,3.94028902053833
2021-11-17,24.056564331054688,67.46605682373047,2.9282639026641846,5.98395299911499,9.620830535888672,10.749751091003418,3.130000114440918,3.9934163093566895
2021-11-18,24.110082626342773,67.92133331298828,2.9282639026641846,5.9544267654418945,9.638813018798828,10.605995178222656,3.0899999141693115,3.9845619201660156
2021-11-19,24.384363174438477,68.48284912109375,2.945044755935669,6.082373142242432,9.800658226013184,10.717806816101074,3.1700000762939453,4.1793622970581055
2021-11-22,24.471330642700195,69.67418670654297,3.0037777423858643,6.190635681152344,9.800658226013184,10.685859680175781,3.1500000953674316,4.170507907867432
2021-11-23,25.45473289489746,72.18586730957031,3.0037777423858643,6.1512675285339355,9.728728294372559,10.765724182128906,3.130000114440918,4.090816974639893
2021-11-24,25.58184242248535,72.14033508300781,2.986997127532959,6.102057456970215,9.441000938415527,10.669886589050293,3.0899999141693115,4.1616530418396
2021-11-25,25.83605194091797,73.32408142089844,3.037339687347412,6.210319995880127,9.548898696899414,10.717806816101074,3.1700000762939453,4.2944722175598145
2021-11-26,25.44135284423828,71.67745971679688,2.986997127532959,6.013479232788086,9.24319076538086,10.478211402893066,3.0399999618530273,4.143944263458252
2021-11-29,25.802600860595703,72.38314819335938,2.995387315750122,5.865849494934082,9.20722484588623,10.222646713256836,2.8299999237060547,4.117380619049072
2021-11-30,26.337787628173828,70.94898223876953,2.9618258476257324,5.915059566497803,9.315120697021484,10.030972480773926,2.8299999237060547,4.259053707122803
2021-12-01,26.692346572875977,72.66390991210938,3.0792922973632812,6.04300594329834,9.153276443481445,10.078889846801758,2.8399999141693115,4.285617351531982
2021-12-02,26.56524085998535,71.48016357421875,3.112853527069092,5.806796550750732,8.99143123626709,9.775405883789062,2.799999952316284,4.1793622970581055
2021-12-03,26.91311264038086,72.48179626464844,3.1464149951934814,5.865849494934082,9.045379638671875,10.046945571899414,2.859999895095825,4.267908573150635
2021-12-06,26.484962463378906,71.19181823730469,3.1044631004333496,5.846164703369141,8.964456558227539,9.967080116271973,2.6700000762939453,4.090816974639893
2021-12-07,26.725797653198242,71.82162475585938,3.0792922973632812,5.816638469696045,9.171258926391602,10.062917709350586,2.7799999713897705,4.037689208984375
2021-12-08,27.220844268798828,73.38479614257812,3.1799771785736084,5.885533332824707,9.171258926391602,10.350428581237793,2.799999952316284,4.0731072425842285
2021-12-09,26.893047332763672,72.69426727294922,3.188368082046509,6.023321151733398,9.369071960449219,10.478211402893066,2.7799999713897705,4.0731072425842285
2021-12-10,26.732484817504883,72.717041015625,3.205148458480835,6.111899375915527,9.081344604492188,10.414320945739746,2.7200000286102295,3.9668524265289307
2021-12-13,27.454986572265625,74.401611328125,3.213538885116577,6.2398457527160645,9.117311477661133,10.494184494018555,2.7300000190734863,3.957998037338257
2021-12-14,27.615543365478516,74.43952178955078,3.1967577934265137,6.289055824279785,8.757654190063477,10.158754348754883,2.4600000381469727,3.7809062004089355
2021-12-15,27.475059509277344,74.62164306640625,3.1967577934265137,6.121742248535156,8.469927787780762,9.791377067565918,2.430000066757202,3.6835057735443115
2021-12-16,27.200775146484375,74.36366271972656,3.213538885116577,6.180793762207031,8.577823638916016,9.967080116271973,2.299999952316284,3.7189245223999023
2021-12-17,27.69582176208496,74.36366271972656,3.2722718715667725,6.111899375915527,8.667739868164062,10.254591941833496,2.450000047683716,3.745487928390503
2021-12-20,27.49512481689453,74.5381851196289,3.3058340549468994,6.013479232788086,8.380012512207031,9.887215614318848,2.319999933242798,3.5861055850982666
2021-12-21,27.90320587158203,76.94361877441406,3.322614908218384,6.308740139007568,8.406986236572266,9.919160842895508,2.319999933242798,3.665796995162964
2021-12-22,27.689125061035156,75.38805389404297,3.331005334854126,6.200477600097656,8.424971580505371,9.983053207397461,2.359999895095825,3.630378484725952
